imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0489015,Dangerous Men,Dangerous Men,2005,2005-09-23,"Action, Adventure, Crime",80,USA,English,Jahangir Salehi,"Jahangir Salehi, Jahangir Salehi",Simma Sim Productions,"Michael Gradilone, Roya Saghafy, Melody Wiggins, Michael Hurt, Mark Besharaty, Steven Tateishi, Cora Yellen, David Neff, James Brockman, Gorge Derby, John Clure, Paul Arnold, Honey Goldberg, Donna Ohana, John Drake","After her fiancé is killed and she is almost sexually assaulted, a woman becomes an avenger of the night seeking to kill all dangerous men who would harm women. Meanwhile, her fiancé's cop ...",4.3,392,,,,32.0,10.0,34.0
tt0489017,Dark World,Dark World,2008,2008,Thriller,90,USA,English,Zia Mojabi,Zia Mojabi,Light Mountain Productions LLC,"Michael Paré, Theresa Russell, James Russo, Steven Bauer, Charles Arthur Berg, Julie St. Claire, Jen Graham, Trevor Stevens, LaVonne Rae Andrews, Jim Donald Ellis, Will Binghan, Jeff Rector, Albi De Abreu, Laura Caulfield, Will Bigham",An ex police officer in Los Angeles sets out to solve a series of missing person cases with his ex partner.,3.9,167,$ 750000,,,,9.0,2.0
tt0489019,Dead and Gone,Dead and Gone,2008,2008-07-01,Horror,85,USA,English,Yossi Sasson,Harry Shannon,Dark Haze,"Kathrine Bates, Chris Bruno, Kara Rose Dragun, Kyle Gass, Marilyn Ghigliotti, Kayla Hampton, Robert Herrick, Quentin Jones, Jeff MacFarland, Ben Moody, Felissa Rose, Harry Shannon, Aaron Sherry, Laurel Sherwood, Gillian Shure","A struggling actor moves his comatose wife to their isolated cabin, where he begins to have disturbing interactions with the unconscious woman.",3.2,552,$ 500000,,,,13.0,8.0
tt0489021,Deli Kan,Deli Kan,1981,1981,Drama,87,Turkey,Turkish,Atif Yilmaz,,,"Tarik Akan, Müjde Ar, Mehmet Aslan, Ahmet Açan, Orhan Basaran, Ekrem Dümer, Ihsan Gedik, Garibe Gündem, Ahmet Kostarika, Ata Saka, Erol Sen, Yasar Sener, Erol Solak, Kamil Sönmez, Necip Tekçe",,5.5,106,,,,,,1.0
tt0489024,Darkworld,Darkworld,2006,2006,Horror,83,USA,English,David Palmieri,"Ted Chalmers, Adam Hackbarth",Devil Girl Productions LP,"Gina Valona, Sean Wing, Aidan Marus, Paul Michael Bolan, Mara Marini, Steve Jones Watson, Gina DeVettori, Chrissy May, Jed Rowen, Art Parga, Tiffany Gonzáles, Mark English, Jeremy Allen Rodriguez, Jenne Kang, Dan Demetry","Fallon is a gorgeous twenty-something with just a couple of flaws. For starters, she's dead. A close second, she has found herself in a new job serving as a soul huntress for an evil ...",2.0,129,,,,,1.0,
tt0489048,The Grift,The Grift,2008,2008-03-06,"Action, Drama, Horror",109,USA,English,Ralph E. Portillo,Pamela Smith,Hemisphere Entertainment,"Maury Chaykin, Sara Downing, John Savage, Max Kasch, Jeremy London, Lindsey Brooke, Clare Kramer, Ambria Walker, Tristen Smith, Pamela Smith, Alan Dysert, Brett Shemanski, Olivia Hardin, Misha Collins, Billy Burke",A 1940's period drama about a small-town family of grifters including a beautiful daughter haunted by childhood trauma.,4.9,220,,,,,2.0,
tt0489049,Fanboys,Fanboys,2009,2009-10-21,"Adventure, Comedy, Drama",90,USA,English,Kyle Newman,"Ernest Cline, Adam F. Goldberg",The Weinstein Company,"Sam Huntington, Chris Marquette, Dan Fogler, Jay Baruchel, Kristen Bell, David Denman, Christopher McDonald, Charlie B. Brown, Isaac Kappy, Stephen Pina, Seth Rogen, Tarek Bishara, Clark Sanchez, Stanley Shunkamolah, Danny Trejo",Star Wars fanatics take a cross-country trip to,6.6,55643,$ 3900000,$ 688529,$ 961203,45.0,75.0,78.0
tt0489067,Hak bak jin cheung,Hak bak jin cheung,2005,2005-04-07,"Crime, Drama",90,Hong Kong,"Cantonese, English","Siu-Hung Chung, Jing Wong",Jing Wong,Mei Ah Films Production Co. Ltd.,"Eric Tsang, Suki Kwan, Shawn Yue, Emme Wong, Suet Lam, Roy Cheung, Sammul Chan, Kai Chi Liu, Jimmy Ga Lok Wong, Otto Wong, Eddie Pang, Zuki Lee, Qing Zhe Wu, Benjamin Chiang, Kam Pong Chow",A triad leader who has half gone out of business learns that his head is priced. He suspects four other triad leaders who end up falling one by one. No one knows who is behind his murders.,6.5,141,,,$ 331779,,2.0,1.0
tt0489085,I-See-You.com,I-See-You.com,2006,2006-03-08,Comedy,92,USA,English,Eric Steven Stahl,"Eric Steven Stahl, Sean McLain",Filmquest Pictures,"Beau Bridges, Rosanna Arquette, Mathew Botuchis, Shiri Appleby, Dan Castellaneta, Baelyn Neff, Victor Alfieri, Tracee Ellis Ross, Doris Roberts, Hector Elizondo, Tiffany Baldwin, William Dixon, Robert A. Egan, Jeff Halbleib, Brittany Petros",A 17-year-old boy buys mini-cameras and displays the footage online at I-see-you.com. The cash rolls in as the site becomes a major hit. Everyone seems to have fun until it all comes crashing down....,5.5,2734,$ 6200000,,,,10.0,3.0
tt0489099,Jumper,Jumper,2008,2008-02-29,"Action, Adventure, Sci-Fi",88,"USA, Canada","English, Italian, Japanese, Mandarin",Doug Liman,"David S. Goyer, Jim Uhls",Twentieth Century Fox,"Hayden Christensen, Jamie Bell, Rachel Bilson, Diane Lane, Samuel L. Jackson, Michael Rooker, AnnaSophia Robb, Max Thieriot, Jesse James, Tom Hulce, Kristen Stewart, Teddy Dunn, Barbara Garrick, Michael Winther, Massimiliano Pazzaglia",A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,6.1,282968,$ 85000000,$ 80172128,$ 225132113,35.0,527.0,242.0
tt0489210,Little Hercules in 3-D,Little Hercules in 3-D,2009,2009,"Adventure, Family, Fantasy",92,USA,English,Mohamed Khashoggi,Robert Boris,Innovate Entertainment,"Elliott Gould, Robin Givens, Diane Venora, John Heard, Judd Nelson, Marc John Jefferies, Paul Wight, David Naughton, Richard Sandrak, Hulk Hogan, Nick Hogan, 2 Krayze, Brooke Hogan, Linda Hogan, Renán Almendariz Coello",Little Hercules travels from Mt. Olympus to live life as a mortal in Los Angeles.,2.3,484,,,$ 513722,,1.0,4.0
tt0489212,The Living Wake,The Living Wake,2007,2007-06-08,Comedy,91,USA,English,Sol Tryon,"Peter Kline, Mike O'Connell",Drops Entertainment,"Mike O'Connell, Jim Gaffigan, Jill Larson, Diane Kagan, Caleb Wentworth, Sam Goldfarb, Jesse Eisenberg, Eddie Pepitone, Ben Duhl, Matthew Cowles, Stephen Brian Jones, Peter Paton, Colombe Jacobsen-Derstine, Ann Dowd, Aaron J. Patton","A dark comedy which chronicles the final day in the life of self-proclaimed artist and genius, K. Roth Binew. Binew is a dreamer who elevates his drab and somewhat pitiful existence into a ...",6.3,861,$ 500000,$ 12232,$ 12232,37.0,10.0,27.0
tt0489225,Man in the Chair,Man in the Chair,2007,2008-01-25,"Comedy, Drama",107,USA,English,Michael Schroeder,Michael Schroeder,Elbow Grease Pictures,"Christopher Plummer, Michael Angarano, M. Emmet Walsh, Robert Wagner, Joshua Boyd, Mimi Kennedy, Mitch Pileggi, Tracey Walter, Taber Schroeder, Sarah Schroeder-Matzkin, Jody Ashworth, Ed Marques, Carlene Moore, Pete Antico, John Rezig","Christopher Plummer plays Flash, a curmudgeon with a hankering for classic movies and booze. Cameron is a volatile teen who commits grand theft auto just because the car is an exact replica...",7.1,1611,,,$ 12210,44.0,29.0,42.0
tt0489235,My Name Is Bruce,My Name Is Bruce,2007,2008-12-05,"Comedy, Fantasy, Horror",84,USA,English,Bruce Campbell,Mark Verheiden,Dark Horse Entertainment,"Bruce Campbell, Grace Thorsen, Taylor Sharpe, Ted Raimi, Ben McCain, Ellen Sandweiss, Timothy Patrick Quill, Dan Hicks, Logan Martin, Ali Akay, Ariel Badenhop, James J. Peck, Jen Brown, Kurt Rauf, Michael Kallio","Mistaken for his character Ash from the 'Evil Dead' trilogy,",6.2,23435,$ 1500000,$ 173066,$ 173066,36.0,93.0,108.0
tt0489237,Il diario di una tata,The Nanny Diaries,2007,2007-11-30,"Comedy, Drama, Romance",106,USA,"English, French, Spanish","Shari Springer Berman, Robert Pulcini","Emma McLaughlin, Nicola Kraus",The Weinstein Company,"Scarlett Johansson, Donna Murphy, John Henry Cox, Alicia Keys, Lewis Payton Jr., Sonnie Brown, Georgina Chapman, Nicholas Art, Jodi Michelle Pynn, Mike Rad, Laura Linney, Joanna Heimbold, Marla Sucharetza, Phoebe Jonas, Allison Sarofim","A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.",6.2,55357,$ 20000000,$ 25930652,$ 47817020,46.0,90.0,96.0
tt0489244,La notte dei morti viventi,Night of the Living Dead 3D,2006,2006-11-10,Horror,80,USA,English,Jeff Broadstreet,"Robert Valding, George A. Romero",Lux Digital Pictures,"Brianna Brown, Joshua DesRoches, Sid Haig, Greg Travis, Johanna Black, Adam Chambers, Ken Ward, Alynia Phillips, Max E. Williams, Cristin Michele, Marcia Ann Burrs, Robert DiTillio, Brian La Rosa, Alan Gorg, Jason Brandt","Both an homage to and a re-imagining of the original 1968 film, this update follows a group of survivors trapped in a farmhouse battling a siege of undead zombies....in 3D!",3.1,3394,$ 750000,$ 271000,$ 1657729,32.0,65.0,49.0
tt0489270,Saw III - L'enigma senza fine,Saw III,2006,2007-03-09,"Horror, Mystery, Thriller",108,"Canada, USA",English,Darren Lynn Bousman,"Leigh Whannell, James Wan",Twisted Pictures,"Tobin Bell, Shawnee Smith, Angus Macfadyen, Bahar Soomekh, Donnie Wahlberg, Dina Meyer, Leigh Whannell, Mpho Koaho, Barry Flatman, Lyriq Bent, J. LaRose, Debra McCabe, Costas Mandylor, Betsy Russell, Jane Luk",Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.,6.2,175339,$ 10000000,$ 80238724,$ 164874275,48.0,649.0,221.0
tt0489281,Stop-Loss,Stop-Loss,2008,2008-03-28,"Drama, War",112,USA,English,Kimberly Peirce,"Mark Richard, Kimberly Peirce",Paramount Pictures,"Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum, Victor Rasuk, Quay Terry, Matthew Scott Wilcox, Connett Brewer, Timothy Olyphant, Josef Sommer, Linda Emond, Ciarán Hinds, Mamie Gummer, Abbie Cornish, Alex Frost","A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.",6.4,19506,$ 25000000,$ 10915744,$ 11212953,61.0,104.0,145.0
tt0489282,Strange Wilderness,Strange Wilderness,2008,2008-02-01,"Adventure, Comedy",87,USA,English,Fred Wolf,"Peter Gaulke, Fred Wolf",Pelican Productions LLC (I),"Steve Zahn, Allen Covert, Jonah Hill, Kevin Heffernan, Ashley Scott, Peter Dante, Harry Hamlin, Robert Patrick, Joe Don Baker, Blake Clark, Justin Long, Jeff Garlin, Ernest Borgnine, Jake Abel, Kevin Alejandro","With the ratings dropping for a wilderness-themed television show, two animal fans go to the Andes Mountains in search of Bigfoot.",5.3,20765,$ 20000000,$ 6575282,$ 6964734,12.0,129.0,58.0
tt0489286,Suffering Man's Charity,Suffering Man's Charity,2007,2007-09-15,"Comedy, Horror",93,USA,"English, Spanish, Italian",Alan Cumming,Thomas Gallagher,NOW Productions,"Alan Cumming, Alison Guh, David Boreanaz, Anne Heche, Whitney Allen, Henry Thomas, Carrie Fisher, Ermahn Ospina, Maria-Elena Laas, Rachelle Lefevre, Karen Black, Jane Lynch, Clay Allen, Susie Park, Desean Terry","Jonathan Vandermark is a music teacher with a weakness for young men with great aspirations and without a pot to piss in. When Sebastian enters his life and takes advantage of John's charity, his life and afterlife will be changed forever.",4.5,776,$ 3000000,,,,12.0,12.0
tt0489318,The Ungodly,The Ungodly,2007,2008-01-25,"Crime, Horror, Thriller",100,"Spain, USA",English,Thomas Dunn,"Mark Borkowski, Thomas Dunn",Cliff Cow Films,"Wes Bentley, Mark Borkowski, Joanne Baron, Beth Grant, Albert López-Murtra, Marina Gatell, Kenny Johnson, Randy Cherkas, Sarah Crocker, Sal Darigo, Jenna DeYoung, Brian Distance, Thomas Dunn, Carol Florence, Margaret H. Flynn","Mickey is about to get his big break as an amateur filmmaker, from a serial killer who turns him and his camera into 'the perfect witness'.",5.5,1277,,,$ 18320,,26.0,24.0
tt0489325,V2 - jäätynyt enkeli,V2 - jäätynyt enkeli,2007,2007-01-12,"Action, Mystery, Thriller",92,Finland,Finnish,Aleksi Mäkelä,"Marko Leino, Reijo Mäki",Mainostelevisio (MTV3),"Juha Veijonen, Hannu-Pekka Björkman, Jussi Lampi, Johanna Kokko, Lotta Lindroos, Kari-Pekka Toivonen, Pekka Huotari, Kari Väänänen, Seppo Pääkkönen, Matti Onnismaa, Vesa Vierikko, Tommi Korpela, Jasper Pääkkönen, Kari Hietalahti, Elina Knihtilä","The tough Detective Vares, get hired by a friend accused of murdering a girl. His job is to find the real killer, but people aren't talking. Before he can get traction another homicide takes place- and things move toward a dire conclusion.",6.2,2306,EUR 1526000,,$ 2093170,,1.0,1.0
tt0489327,Venus,Venus,2006,2007-01-26,"Comedy, Drama, Romance",95,UK,English,Roger Michell,Hanif Kureishi,Miramax,"Peter O'Toole, Leslie Phillips, Beatrice Savoretti, Philip Fox, Lolita Chakrabarti, Carolina Giammetta, Jodie Whittaker, Kellie Shirley, Ashley Madekwe, Ony Uhiara, Cathryn Bradshaw, Joanna Croll, Liam McKenna, Meg Wynn Owen, Sam Spruell",Life for a pair of veteran actors gets turned upside down after they meet a brash teenager.,7.1,12264,GBP 3000000,$ 3347411,$ 7321309,82.0,114.0,121.0
