imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0085966,Los motivos de Berta,Los motivos de Berta,1984,1986-02-27,Drama,115,Spain,"Spanish, French, English",José Luis Guerín,José Luis Guerín,P.C. Guerín,"Sílvia Gracia, Iñaki Aierra, Rafael Díaz, Carmen Ávila, Raúl Fraire, Juan Diego Botto, Arielle Dombasle, Cristina Bodelón, María Botto",The life of a young girl who plays with little animals and insects is suddenly changed with the arrival of a film crew and a strange man.,6.8,128,,,,,1.0,
tt0085970,Mister mamma,Mr. Mom,1983,1983-09-21,"Comedy, Drama",91,USA,English,Stan Dragoti,John Hughes,Sherwood Productions,"Michael Keaton, Teri Garr, Frederick Koehler, Taliesin Jaffe, Courtney White, Brittany White, Martin Mull, Ann Jillian, Jeffrey Tambor, Christopher Lloyd, Tom Leopold, Graham Jarvis, Carolyn Seymour, Michael Alaimo, Valri Bromfield","After he's laid off, a husband switches roles with his wife. She returns to the workforce, and he becomes a stay-at-home dad, a job he has no clue how to do.",6.5,20559,,$ 64783827,$ 64783827,50.0,70.0,29.0
tt0085972,La morte di Mikel,La muerte de Mikel,1984,1984-02-17,"Crime, Drama",90,Spain,Spanish,Imanol Uribe,"José Ángel Rebolledo, Imanol Uribe",Aiete Films S.A.,"Imanol Arias, Montserrat Salvador, Fernando Telletxea, Amaia Lasa, Ramón Barea, Martín Adjemián, Juan María Segues, Xabier Elorriaga, Daniel Dicenta, Alicia Sánchez, Javier Villalba, Carmen Chocarro, Iñaki Merino, Nati Ortíz de Zárate, Paco Sagarzazu","Opening at the funeral mass for Mikel, we flashback to those that played a part in Mikel's life and death; his estranged wife, his traditional Basque mother, a female impersonator and ...",6.0,153,,,,,1.0,1.0
tt0085979,My Breakfast with Blassie,My Breakfast with Blassie,1983,1983-11-01,Comedy,60,USA,English,"Linda Lautrec, Johnny Legend","Linda Lautrec, Johnny Legend",,"Andy Kaufman, Freddie Blassie, Laurie Burton, Linda Hirsch, Linda Lautrec, Lynne Margulies, Bob Zmuda",Comedian Andy Kaufman & professional wrestler Classy Freddie Blassie eat breakfast & discuss life.,6.9,501,,,,,21.0,16.0
tt0085980,Kiss Games,My Tutor,1983,1983-04-22,Comedy,97,USA,English,George Bowers,Joe Roberts,Marimark Productions,"Caren Kaye, Matt Lattanzi, Kevin McCarthy, Clark Brandon, Bruce Bauer, Arlene Golonka, Crispin Glover, Amber Denyse Austin, John Vargas, Maria Melendez, Graem McGavin, Rex Ryon, Katt Shea, Brioni Farrell, Shelley Taylor Morgan",A rich father hires a tutor for his son. The son is a horny teenager and the tutor is a gorgeous blonde. Complications ensue.,5.3,3115,,$ 22587834,$ 22587834,17.0,30.0,21.0
tt0085981,Jazzmen,My iz dzhaza,1983,1985,"Comedy, Music",89,Soviet Union,Russian,Karen Shakhnazarov,"Aleksandr Borodyanskiy, Karen Shakhnazarov",Mosfilm,"Igor Sklyar, Aleksandr Pankratov-Chyornyy, Nikolay Averyushkin, Pyotr Shcherbakov, Elena Tsyplakova, Evgeniy Evstigneev, Leonid Kuravlyov, Boryslav Brondukov, Larisa Dolina, Yuriy Vasilev, Nikolay Kochegarov, Pyotr Merkurev, Yuri Gusev, Irina Mazur, Boris Gitin","A music student is expelled from school because he loves jazz, a kind of music that represents the US capitalism. He hires two street musicians to form a Dixie band, and goes from one city to another trying to gain fame.",7.2,743,,,,,4.0,1.0
tt0085983,Mystère,Mystère,1983,1983-11-28,Thriller,84,"Italy, Hong Kong",Italian,Carlo Vanzina,"Carlo Vanzina, Enrico Vanzina",Tris Film,"Carole Bouquet, Phil Coccioletti, Duilio Del Prete, John Steiner, Gabriele Tinti, Peter Berling, Samuele Goldzader, Janet Agren, Marcia Briscoe, Livio Galassi, Lionello Pio Di Savoia, Gregory Snegoff, Stefano Davanzati, Roberto Renna, Sergio Tardioli","Assassins are after a prostitute who has come into possession of a cigarette lighter that, unbeknownst to her, contains the negatives that show a politician's assassination.",5.7,169,,,,,5.0,7.0
tt0085991,Antarctica,Nankyoku monogatari,1983,1986-03-27,"Adventure, Drama",143,Japan,"Japanese, Italian",Koreyoshi Kurahara,"Tatsuo Nogami, Susumu Saji",Fuji Television Network,"Ken Takakura, Tsunehiko Watase, Eiji Okada, Masako Natsume, Keiko Oginome, Takeshi Kusaka, Shigeru Kôyama, Sô Yamamura, Jun Etô, Kôichi Satô, Shin Kishida, Takeshi Ôbayashi, Shinji Kanai, Shinshô Nakamaru, Masafumi Satô","Two Japanese scientists, Ushioda and Ochi, develop a bond with their sled dogs while on an expedition in Antarctica. Ushioda and Ochi eventually leave Antarctica, only to return to search ...",7.7,1425,,,,,23.0,7.0
tt0085994,Nate and Hayes,Nate and Hayes,1983,1983-11-18,"Action, Adventure, Comedy",99,"New Zealand, USA",English,Ferdinand Fairfax,"Lloyd Phillips, John Hughes",Phillips Whitehouse Productions,"Tommy Lee Jones, Michael O'Keefe, Max Phipps, Jenny Seagrove, Grant Tilly, Peter Rowley, William Johnson, Kate Harcourt, Reg Ruka, Roy Billing, Bruce Allpress, David Letch, Prince Tui Teka, Pudji Waseso, Peter Vere-Jones",A swashbuckling adventure which takes place in the mid-1800's on the South Pacific islands where bloody raids and battles were once the rule of the day.,6.2,1989,$ 12000000,$ 1963756,$ 1963756,,30.0,11.0
tt0085995,National Lampoon's Vacation,National Lampoon's Vacation,1983,1983-07-29,"Adventure, Comedy",98,USA,English,Harold Ramis,"John Hughes, John Hughes",National Lampoon,"Chevy Chase, Beverly D'Angelo, Imogene Coca, Randy Quaid, Anthony Michael Hall, Dana Barron, Eddie Bracken, Brian Doyle-Murray, Miriam Flynn, James Keach, Eugene Levy, Frank McRae, John Candy, Christie Brinkley, Jane Krakowski",The Griswold family's cross-country drive to the Walley World theme park proves to be much more arduous than they ever anticipated.,7.4,94090,$ 15000000,$ 61399552,$ 61399552,55.0,206.0,71.0
tt0086004,Nesto izmedju,Nesto izmedju,1982,1982-12-17,"Drama, Romance",105,Yugoslavia,"English, Serbo-Croatian",Srdjan Karanovic,"Andrew Horton, Srdjan Karanovic",Centar Film,"Caris Corfman, Predrag 'Miki' Manojlovic, Dragan Nikolic, Zorka Manojlovic, Renata Ulmanski, Nina Kirsanova, Petar Ilic, Gorica Popovic, Sonja Savic, Branko Cvejic, Zaba Madden, Ljubisa Bacic, Timothy John Byford, Ljiljana Sljapic, Jelica Sretenovic","An American woman comes to Belgrade to visit an old friend. There, on the exotic boundary between West and East, she becomes entangled in a love triangle.",7.1,330,,,,,2.0,
tt0086005,Mai gridare al lupo,Never Cry Wolf,1983,1984-04-20,"Adventure, Drama",105,USA,"English, Inuktitut",Carroll Ballard,"Farley Mowat, Curtis Hanson",Walt Disney Pictures,"Charles Martin Smith, Brian Dennehy, Zachary Ittimangnaq, Samson Jorah, Hugh Webster, Martha Ittimangnaq, Tom Dahlgren, Walker Stuart","A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species.",7.5,7528,,$ 29600000,$ 29600000,,59.0,23.0
tt0086006,Mai dire mai,Never Say Never Again,1983,1984-01-18,"Action, Adventure, Thriller",134,"UK, USA, West Germany","English, French, Spanish, Arabic",Irvin Kershner,"Kevin McClory, Jack Whittingham",TaliaFilm II Productions,"Sean Connery, Klaus Maria Brandauer, Max von Sydow, Barbara Carrera, Kim Basinger, Bernie Casey, Alec McCowen, Edward Fox, Pamela Salem, Rowan Atkinson, Valerie Leon, Milos Kirek, Pat Roach, Anthony Sharp, Prunella Gee","A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.",6.2,59855,$ 36000000,$ 55432841,$ 55432841,68.0,246.0,81.0
tt0086011,Nudi in paradiso,A Night in Heaven,1983,1983-11-18,"Drama, Romance",83,USA,English,John G. Avildsen,Joan Tewkesbury,,"Christopher Atkins, Lesley Ann Warren, Robert Logan, Deborah Rush, Deney Terrio, Sandra Beall, Alix Elias, Carrie Snodgress, Amy Lyndon, Fred Buch, Karen Margaret Cole, Don Cox, Veronica Gamba, Joseph Gian, Bill Hindman","A married college professor begins a torrid affair with her failing student, who secretly moonlights as a late-night strip-club dancer.",4.3,1165,,$ 5563663,$ 5563663,,34.0,14.0
tt0086013,Nightbeast,Nightbeast,1982,1982-11-01,"Horror, Sci-Fi",80,USA,English,"Don Dohler, Dave Geatty",Don Dohler,Amazing Film Productions,"Tom Griffith, Jamie Zemarel, Karin Kardian, George Stover, Don Leifert, Anne Frith, Eleanor Herman, Richard Dyszel, Greg Dohler, Kim Pfeiffer, Monica Neff, Glenn Barnes, Rose Wolfe, Jerry Schuerholz, Hank Stuhmer",A creature from outer space crash lands in a small town and starts killing people.,4.1,1364,$ 42000,,,,31.0,37.0
tt0086014,Nightmares - Incubi,Nightmares,1983,1983-09-09,"Horror, Sci-Fi",99,USA,English,Joseph Sargent,"Christopher Crowe, Jeffrey Bloom",Universal Pictures,"Cristina Raines, Joe Lambie, Anthony James, Clare Torao, Raleigh Bond, Robert Phelps, Dixie Lynn Royce, Lee Ving, Emilio Estevez, Mariclare Costello, Louis Giambalvo, Moon Unit Zappa, Billy Jayne, Joshua Grenrock, Gary Carlos Cervantes",Anthology of four horror tales with a supernatural twist based on urban legends.,5.8,2850,$ 6000000,$ 6670680,$ 6670680,39.0,42.0,51.0
tt0086017,Piccola sporca guerra,No habrá más penas ni olvido,1983,1983-09-22,"Comedy, Drama, War",80,Argentina,Spanish,Héctor Olivera,"Roberto Cossa, Héctor Olivera",Aries Cinematográfica Argentina,"Federico Luppi, Víctor Laplace, Héctor Bidonde, Rodolfo Ranni, Miguel Ángel Solá, Julio De Grazia, Lautaro Murúa, Graciela Dufau, Ulises Dumont, Raúl Rizzo, Héctor Canosa, José María López, Emilio Vidal, Fernando Iglesias 'Tacholas', Augusto Larreta","A small revolution breaks out in a small Argentine town, as one group of Peronists calls they newly elected peronist a communist. The newly elected official enlists the aid of allies ...",7.1,449,,,,,3.0,
tt0086022,Nostalghia,Nostalghia,1983,1983-06-02,Drama,125,"Italy, Soviet Union","Russian, Italian",Andrei Tarkovsky,"Andrei Tarkovsky, Tonino Guerra",Rai 2,"Oleg Yankovskiy, Erland Josephson, Domiziana Giordano, Patrizia Terreno, Laura De Marchi, Delia Boccardo, Milena Vukotic, Raffaele Di Mario, Rate Furlan, Livio Galassi, Elena Magoia, Piero Vida",A Russian poet and his interpreter travel to Italy to research the life of an 18th-century composer.,8.1,22201,,$ 41014,$ 55269,,73.0,65.0
tt0086024,Now and Forever,Now and Forever,1983,1983-06-23,"Drama, Romance",89,Australia,English,Adrian Carr,"Richard Cassidy, Danielle Steel",Now & Forever Film Partnership,"Cheryl Ladd, Robert Coleby, Carmen Duncan, Christine Amor, Aileen Britton, Alex Scott, Kris McQuade, John Allen, Rod Mullinar, Kevin Healy, Michael Long, Tim Burns, Henri Szeps, Redmond Phillips, Amanda Ma","A couple's seemingly ""perfect"" marriage is shaken when the husband is charged with rape.",4.9,108,,,,,5.0,1.0
tt0086026,Visitors - I nuovi extraterrestri,Los nuevos extraterrestres,1983,1983-12-13,"Fantasy, Horror, Sci-Fi",80,"Spain, France","French, Spanish",Juan Piquer Simón,"Joaquín Grau, Juan Piquer Simón",Almena Films,"Ian Sera, Nina Ferrer, Susana Bequer, Sara Palmer, Óscar Martín, Maria Albert, Emilio Linder, Concha Cuetos, Manuel Pereiro, Frank Braña, Guillermo Antón, Frank Sussman, Gary Richardson, Hugo Astar, Luis M. Martín",A young boy in the woods discovers a lovable alien...or is it?,2.0,4191,,,,,89.0,12.0
tt0086033,"Occhio, malocchio, prezzemolo e finocchio","Occhio, malocchio, prezzemolo e finocchio",1983,1983-11-30,Comedy,100,Italy,Italian,Sergio Martino,"Mario Amendola, Franco Bucceri",Filmes International,"Johnny Dorelli, Lino Banfi, Janet Agren, Adriana Russo, Dagmar Lassander, Mario Brega, Gegia, Franco Javarone, Silvan, Paola Borboni, Milena Vukotic, Mario Scaccia, Renzo Montagnani, Ugo Bologna, Roberto Della Casa","Two episodes. In the first one, "" Il pelo della disgrazia"", Mr. Altomare's life is constantly threatened by his neighbor that in Altomare opinion is a jinx. Altomare is obsessed by him and ...",6.1,538,,,,,2.0,1.0
tt0086034,Octopussy - Operazione piovra,Octopussy,1983,1983-11-09,"Action, Adventure, Thriller",131,UK,"English, Russian, German, Spanish, Hindi",John Glen,"George MacDonald Fraser, Richard Maibaum",United Artists,"Roger Moore, Maud Adams, Louis Jourdan, Kristina Wayborn, Kabir Bedi, Steven Berkoff, David Meyer, Tony Meyer, Desmond Llewelyn, Robert Brown, Lois Maxwell, Michaela Clavell, Walter Gotell, Vijay Amritraj, Albert Moses","A fake Fabergé egg, and a fellow Agent's death, lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.",6.6,93025,$ 27500000,$ 67893619,$ 67893619,63.0,272.0,93.0
tt0086036,Di origine sconosciuta,Of Unknown Origin,1983,1983-11-24,"Horror, Thriller",89,"Canada, USA",English,George P. Cosmatos,"Chauncey G. Parker III, Brian Taggert",Warner Bros.,"Peter Weller, Jennifer Dale, Lawrence Dane, Kenneth Welsh, Louis Del Grande, Shannon Tweed, Keith Knight, Maury Chaykin, Leif Anderson, Jimmy Tapp, Gayle Garfinkle, Earl Pennington, Jacklin Webb, Bronwen Mantel, Monik Nantel","A man becomes destructively obsessed with killing a dangerous rat, which has taken residence in his, recently renovated, house.",6.1,2718,$ 4000000,$ 1080470,$ 1080470,51.0,48.0,52.0
tt0086050,One Dark Night,One Dark Night,1982,1983-02-25,Horror,89,USA,English,Tom McLoughlin,"Tom McLoughlin, Michael Hawes",,"Meg Tilly, Melissa Newman, Robin Evans, Leslie Speights, Donald Hotton, Elizabeth Daily, David Mason Daniels, Adam West, Leo Gorcey Jr., Rhio H. Blair, Larry Carroll, Katee McClure, Kevin Peter Hall, Theodore Lehmann, Nancy Mott","As part of an initiation into a club called the Sisters, a young girl must spend the night in a mausoleum.",5.7,2495,$ 978000,,,,72.0,33.0
