imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt5180240,Primaire,Primaire,2016,2017-01-04,"Drama, Family",105,France,French,Hélène Angel,"Hélène Angel, Hélène Angel",Lionceau Films,"Sara Forestier, Vincent Elbaz, Albert Cousi, Ghillas Bendjoudi, Guilaine Londez, Hannah Brunt, Olivia Côte, Patrick d'Assumçao, Lucie Desclozeaux, Denis Sebbah, Frédéric Boismoreau, Laure Calamy, Anne Bouvier, Antoine Gouy, Éric Bougnon","Hot on the heels of its recent January release in France, this is a vivacious and emotionally gripping story of a teacher caught between passion for her students and love for her child. ...",6.6,394,,,$ 1225280,,2.0,23.0
tt5180478,Salt Mango Tree,Salt Mango Tree,2015,2015-11-06,"Comedy, Family",123,India,Malayalam,Rajesh Nair,Vinod Vijayakumar Vinod Jayakumar,1000 Lights Entertainments,"Biju Menon, Lakshmi Priyaa Chandramouli, Suhasini, Kristian Varkichan, Jennifer Antony, Indrans, Hareesh Kanaran, Sudheer Karamana, Pradeep Kottayam, Jayaprakash Kuloor, Saiju Kurup, Paris Laxmi, Vijay Menon, Ambika Mohan, Sarayu Mohan","The struggles of a middle-class couple to admit their 4-year old kid into a reputed school, which involves huge monetary donations, parent interviews, and other activities.",6.1,370,,,,,3.0,1.0
tt5180618,Kôdaike no hitobito,Kôdaike no hitobito,2016,2016-06-04,"Comedy, Romance",116,Japan,Japanese,Masato Hijikata,"Kozueko Morimoto, Arisa Kaneko",Fuji Television Network,"Haruka Ayase, Mao Daichi, Charlotte Kate Fox, Masachika Ichimura, Kaho, Shôtarô Mamiya, Kiko Mizuhara, Takumi Saitoh, Kentarô Sakaguchi, Muga Tsukaji, Takurô Ôno",Who among us does not spend a portion of the time daydreaming or fantasizing? The difference is that for most when it comes to romantic fantasies the subject of our thoughts is unaware of ...,5.7,214,,,$ 6978689,,3.0,5.0
tt5180794,Hîrô mania: Seikatsu,Hîrô mania: Seikatsu,2016,2016-05-07,"Action, Comedy",109,Japan,Japanese,Keisuke Toyoshima,"Shigeyuki Fukumitsu, Jun Tsugita",Django Film,"Masahiro Higashide, Tsurutarô Kataoka, Nana Komatsu, Masataka Kubota, Shizuyo Yamasaki","A vigilante squad made up of a clerk, an underwear thief, an elderly salaryman, and a cute girl get more trouble than they bargained for.",5.2,105,,,,,2.0,1.0
tt5180856,Na yi tian wo men hui fei,Na yi tian wo men hui fei,2015,2015-11-05,"Comedy, Romance",108,Hong Kong,Cantonese,Adam Wong,"Saville Chan, Saville Chan",Eyes Front Pictures,"Miriam Chin Wah Yeung, Jan Lamb, Ranya Lee, Cecilia So, Neo Yau, Siu Hin Ng, Gill Mohindepaul Singh, J. Arie, Isabelle Hoi-Ning Chan, Tsang Ning Chan, Wai-Tung Chan, Yuen-Lam Chan, Amber Cheung, Bondy Chiu, Babyjohn Choi","Unfulfilled at work and dissatisfied with her marital life, a middle-aged woman attends a high school reunion and finds a floodgate of flashbacks of her salad days open before her mind's ...",6.6,403,,,$ 2023892,,4.0,12.0
tt5180888,Sollers Point,Sollers Point,2017,2018-05-18,Drama,101,"USA, France",English,Matthew Porterfield,"Matthew Porterfield, Matthew Porterfield",The Hamilton Film Group,"McCaul Lombardi, Jim Belushi, Tom Guiry, Zazie Beetz, Marin Ireland, Brieyon Bell-El, Everleigh Brenner, Lynn Cohen, Imani Hakim, Kazy Tauginas, Wass Stevens, Alyssa Bresnahan, Ashley Shelton, Greg Crowe, Vincent De Paul","Keith, a twenty-four-year-old newly released from prison and living with his dad under house arrest in Baltimore, is struggling to reestablish himself, within a community scarred by unemployment, neglect, and deeply entrenched segregation.",5.7,602,,$ 32608,$ 32608,73.0,10.0,21.0
tt5181736,Babalarin Babasi,Babalarin Babasi,2016,2016-04-22,Comedy,98,Turkey,"Turkish, English",Rasit Çelikezer,"Nuri Ozgul, Senol Zencir",Imaginative Movie Productions,"Burcu Binici, Erdal Cindoruk, Ismail Demirci, Ömer Gecü, Emre Kentmenoglu, Menderes Samancilar, Burak Satibol, Aysen Sezerel, Ali Sürmeli, Ayhan Tas, Abidin Yerebakan",,5.2,357,TRL 3000000,,$ 114540,,,
tt5181834,The Rocket,The Rocket,2018,2018-01-23,"Family, Sport",89,USA,English,Richard Blake,Richard Blake,Amberock Productions,"Brady Tutton, Richard Blake, Terry King, Jordan Littel, Patrick Webb, Leah Schiman, Allison Belmont, Grayson Alexander Miller, Carl Ciske, Dawn Holt Lauber, Nickolaus Schnetzky, Jon Hatje, Noah Chartrand, Mason Markee, Brendan Sullivan","With grand expectations from his father and the local community, a high school football star's entire future is suddenly lost, and he must find a new way to push towards greatness.",4.7,211,$ 26000,,,,32.0,2.0
tt5181852,Slumber: Il demone del sonno,Slumber,2017,2018-02-01,Horror,84,"UK, USA",English,Jonathan Hopkins,"Richard Hobley, Jonathan Hopkins",Tea Shop Productions,"Maggie Q, Will Kemp, Sophia Wiseman, Kristen Bush, Sam Troughton, Lucas Bond, Honor Kneafsey, Sylvester McCoy, Vincent Andriano, William Hope, William Rhead, Zahra Wardhana-O'Reilly, Okon Jones, William Todd-Jones, Oliver Englehart",A sleep doctor tries to protect a family from a demon that feeds on people in their nightmares.,4.7,3589,,,$ 1243832,,50.0,29.0
tt5182526,Ben,Ben,2015,2015-11-01,"Drama, Family",115,India,Malayalam,Vipin Atley,Vipin Atley,Vibgor Cinema,"Gourav Menon, Suraj Venjaramoodu, Anjali Nair, Anwar, Adhish Praveen, Shaji Suhail, Aju Varghese",The story of a boy named Ben who enjoys his simple countryside life and is forced to move to a highly ranked school where he doesn't fit in. The rest of the movie shows how Ben is driven mentally insane by his selfish mother.,7.3,156,,,,,2.0,
tt5183500,The Terror of Hallow's Eve,The Terror of Hallow's Eve,2017,2018-12-21,"Drama, Horror, Thriller",80,USA,English,Todd Tucker,"Ronald L. Halvas, Todd Tucker",Illusion Industries,"Caleb Thomas, Sarah Lancaster, Annie Read, JT Neal, Mcabe Gregg, Niko Papastefanou, Doug Jones, Christie Nicole Chaplin, Christian Kane, Brett Stimely, Eric Roberts, Reatha Grey, Jentzen Ramirez, Damaris Diaz, Chelsea Marie Mckenzie","After a fifteen-year-old is brutally beaten up by High School bullies, his wish for revenge unknowingly unleashes the Terror of Halloween.",5.1,588,,,,,28.0,17.0
tt5183594,Vida de Familia,Vida de Familia,2017,2017-01-26,"Comedy, Drama",80,Chile,Spanish,"Cristián Jiménez, Alicia Scherson","Alejandro Zambra, Cristián Jiménez",Peso Pluma,"Jorge Becker, Gabriela Arancibia, Blanca Lewin, Cristián Carvajal, Lucas Miranda, Alejandra Yañez","A young man spends a few weeks housekeeping for a relatively distant relative and enjoys taking over the comfort of their lives in Santiago. Soon, he meets a cute neighbor and starts ...",6.2,123,,,,,,10.0
tt5183610,Strawberry Bubblegums,Strawberry Bubblegums,2016,2016-09-14,"Comedy, Drama",89,Germany,German,Benjamin Teske,Cherokee Agnew,Wüste Medien,"Gloria Endres de Oliveira, André Hennicke, Jasmin Tabatabai, Eva Nürnberg, David Schütter, Ronald Nitschke, Lars Rudolph, Lo Rivera, Michael Lott, Janna Horstmann, Max Mauff, Alice Dwyer, Sabin Tambrea, Daniel Nerlich, Malte Niklas Thomsen","17-year-old Lucy discovers that her mother was once a porn actress and that her birth was the product of an accident ""on set."" She sets out to find her father, a journey that takes her into the depths of the adult entertainment industry.",6.1,124,,,,,,4.0
tt5183654,I Love You,Jag älskar dig - En skilsmässokomedi,2016,2016-09-30,"Comedy, Drama, Romance",98,Sweden,Swedish,Johan Brisinger,"Johan Brisinger, Martina Haag",Film i Väst,"Anton Forsdik, Björn Kjellman, Christine Meltzer, Rodolfo Corsato, Nour El-Refai, Thomas Hanzon, William Spetz, Sven-Bertil Taube, Anita Wall, Martina Haag, Philip Zandén, Christoffer Astegren, Anders Back, Lena B. Eriksson, Guz Hamberg","When the wife wants a divorce, the neurotic husband struggles to come to terms with what happened and how to get his old life back.",4.7,750,,,,,3.0,6.0
tt5183916,Il delitto del lago,Hidden Truth,2016,2016-03-12,Thriller,92,USA,English,Steven R. Monroe,Dick Lowry,Cartel Pictures,"Sarah Lind, Shawn Christian, Diana Hopper, Parker Stevenson, Heidi Fielek, Brendan McCarthy, Richard Meehan, Jessica Morris, Michael Roddy, Brittany Underwood, Eric Scott Woods","After a teenage girl is found murdered in a California town, a young woman is forced to prove her brother is innocent of the crime, discovering a disturbing dark side to the community and the hidden identity of the killer.",5.3,274,,,,,7.0,3.0
tt5183990,Heritage,Heritage,2019,2019,Adventure,78,"USA, Germany","English, German",William von Tagen,William von Tagen,Northwest Motion Pictures,"Bettina Zimmermann, Travis Lincoln Cox, Ralph Herforth, Luisa Wietzorek, Lucas Prisor, Julia Effertz, Drake Shannon, Gisa Flake, Peter Lohmeyer, Ronald Nitschke, Sandra Maren Schneider, Maike von Bremen, Anne-Catrin Märzke, Jürgen Herold, Peter Flechtner",A former CIA agent's search for a lost colleague exposes a deadly conspiracy involving his own family and Soviet-era secrets in the mountains of East Germany.,3.8,218,,,,,2.0,
tt5185042,Die Pro,Die Pro,2015,2015-09-18,Drama,90,South Africa,Afrikaans,Andre Velts,Tiaan van Niekerk,Hoofkantoor Produksies,"Edwin van der Walt, Reine Swart, Vilje Maritz, Arno Greeff, Bennie Fourie, Zakeeya Patel, Albert Maritz, Neels van Jaarsveld, Morné du Toit, Marcel van Heerden, Hélène Truter, Dorette Potgieter, Juanita de Villiers, Caleb Louw, Phillip Henn","DIE PRO (""The Pro"") tells the story of a young surfer, Tiaan Nothnagel, that has to come to terms with the accidental death of his best friend, Dirkie Lawrence, just before their last year ...",6.6,120,,,$ 72731,,,
tt5186236,Il ritratto negato,Powidoki,2016,2019-07-11,"Biography, Drama, History",98,Poland,Polish,Andrzej Wajda,"Andrzej Wajda, Andrzej Mularczyk",Akson Studio,"Boguslaw Linda, Zofia Wichlacz, Bronislawa Zamachowska, Andrzej Konopka, Krzysztof Pieczynski, Mariusz Bonaszewski, Szymon Bobrowski, Aleksander Fabisiak, Paulina Galazka, Irena Melcer, Tomasz Chodorowski, Filip Gurlacz, Mateusz Rusin, Mateusz Rzezniczak, Tomasz Wlosok","The story of charismatic painter Wladyslaw Strzeminski, who opposed social realism and maintained his own artistic freedom in spite of political obstacles.",7.0,2530,,$ 33443,$ 1032768,75.0,16.0,48.0
tt5186582,Captain Masr,Captain Masr,2015,2015-04-08,"Comedy, Sport",91,Egypt,Arabic,Moataz Altony,Omar Taher,New Century Production,"Muhammad Emam, Edward, Bayyumi Fuad, Hasan Husni, Ali Rabi, Ahmed Fathi, Hala Fakher, Abdullah Mishref, Khaled Sarhan, Mohamed Sallam, Yasser Ali Maher, Taher Abou Leila, Moamen Noor","A famous football player is sent to prison after he is charged for a hit and run over a cop, and decides to regain freedom by forming a football team with the rest of the prisoners.",5.2,388,,,$ 50866,,,
tt5186714,Il cliente,Forushande,2016,2017-01-05,"Drama, Thriller",124,"Iran, France","Persian, English",Asghar Farhadi,Asghar Farhadi,ARTE,"Taraneh Alidoosti, Shahab Hosseini, Maral Bani Adam, Mina Sadati, Babak Karimi, Mehdi Koushki, Farid Sajjadi Hosseini, Mojtaba Pirzadeh, Emad Emami, Ehteram Boroumand, Sam Valipour, Shirin Aghakashi, Sahra Asadollahe","While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",7.8,48658,,$ 2402067,$ 6953604,85.0,102.0,311.0
tt5186860,La verità sta in cielo,La verità sta in cielo,2016,2016-10-06,Mystery,94,Italy,Italian,Roberto Faenza,"Roberto Faenza, Pier Giuseppe Murgia",Jean Vigo Italia,"Riccardo Scamarcio, Maya Sansa, Greta Scarano, Valentina Lodovini, Anthony Souter, Andrea Iaia, Shel Shapiro, Randall Paul, Tim Daish, Alessandro Bertolucci, Tommaso Lazotti, Elettra Orlandi, Pietro Orlandi, Carlo Simoni, Mino Caprio",An English journalist comes to Italy to investigate the mysterious disappearance of a Vatican girl in 1983.,5.6,321,,,$ 1282273,,,4.0
tt5186874,Schubert in Love: Vater werden ist (nicht) schwer,Schubert in Love: Vater werden ist (nicht) schwer,2016,2016-12-08,Comedy,94,Germany,German,Lars Büchel,"Olaf Schubert, Stephan Ludwig",Senator Film Produktion,"Olaf Schubert, Mario Adorf, Marie Leuenberger, Jochen Barkas, Bert Stephan, Imke Büchel, Jane Chirwa, Natalie Hanslik, Katrin Hansmeier, Martina Hill, Ramona Kunze-Libnow, Hildegard Schroedter, Michael Specht, Susann Uplegger, Frieder Venus",,5.0,268,,,,,2.0,12.0
tt5187548,The precipice game - La nave della paura,Mo lun,2016,2016-07-01,Horror,90,China,Mandarin,Zao Wang,"Zhou He, Pengli Situ",Fundamental Films,"Ruby Lin, Peter Ho, Kim Scar, Yuexi Gai, Zhi Shi, Li Lin, Shangyi Li, Ji Wang, Mr. Black, Wang Ji, Joe Lewis","Liu Chenchen, a free-spirited young woman, rebels against her wealthy family and elopes with her boyfriend to join a cruise-bond treasure hunt. But what began as an innocent game with ...",4.7,544,,,$ 1100481,,7.0,2.0
tt5187816,Super Express,Super Express,2016,2016-12-02,"Action, Comedy, Crime",84,China,Chinese,Xiao Song,"Hervé Renoh, Rebecca Wang",Fundamental Films,"Ji-Hyo Song, He Chen, David Belle, Yuan Li, Benoit Lavelatte",A modest super-express delivery courier gets entangled in a spiral of adventure and romance in Shanghaï,5.4,113,CNY 80000000,,$ 8980243,,1.0,1.0
tt5187886,Abracadabra,Abracadabra,2017,2018-05-17,"Comedy, Drama, Fantasy",96,"Spain, France, Belgium",Spanish,Pablo Berger,Pablo Berger,Arcadia Motion Pictures,"Maribel Verdú, Antonio de la Torre, Priscilla Delgado, Javier Antón, Bea de la Cruz, Rocío Calvo, José Mota, Nacho Marraco, Paco Churruca, Victoria Sáez, Fabia Castro, Mario Alonso, Josep Maria Pou, Malena Gutiérrez, Janfri Topera",A housewife struggles with her husband after he is possessed by a ghost.,5.7,2270,EUR 5200000,$ 13975,$ 2114260,,3.0,64.0
tt5189440,Tour de France,Tour de France,2016,2016-11-16,Drama,95,France,"French, Russian, Basque",Rachid Djaidani,Rachid Djaidani,Les Films des Tournelles,"Gérard Depardieu, Sadek, Louise Grinberg, Nicolas Marétheu, Mabô Kouyaté, Raounaki Chaudron, Alain Pronnier, Kheira Bouabdelli, Prescillia Andreani, Florida Cheikh, Christine Hevers, Corinne Hamida, Lionel Richard, Kounda, Kamel Zouaoui","Far'Hook is a twenty-year-old rapper. Following a settling of scores, he's obliged to leave Paris and lay low for awhile. His producer, Bilal, suggests that Far'Hook take his place ...",5.8,359,,,$ 425144,,1.0,27.0
tt5189528,The Amityville Legacy,The Amityville Legacy,2016,2016-06-07,Horror,66,USA,English,"Dustin Ferguson, Mike Johnson","Dustin Ferguson, Mike Johnson",42ND street films,"Mark Popejoy, Julia Farrell, Jennii Caroline, Breana Mitchell, Daniel Joseph Stier, Tony Brown, Jade Michael LaFont, Britany Dailey, Schuylar Craig, Cheyenne King, Jeanne Kern, Colby Coash, Jason Bracht, Jake Brokoven, Eric Moyer","A cursed, antique toy monkey from the original DeFeo home wreaks havoc and possesses a father after being gifted during the annual family reunion.",2.1,174,,,,,16.0,2.0
tt5189770,Happy Hunting,Happy Hunting,2017,2017-09-22,"Horror, Western",91,USA,English,"Joe Dietsch, Louie Gibson","Joe Dietsch, Louie Gibson",Selective Collective,"Martin Dingle Wall, Ken Lally, Kenny Wormald, Connor Williams, Gary Sturm, C.J. Baker, Jeremy Lawson, Michael Tipps, Liesel Hanson, Kenneth Billings, Frederick Lawrence, Chuck Ramage, Sherry Leigh, Norman De Buck, Doug Traer",An alcoholic drifter must battle withdrawal and psychotic rednecks after he becomes the target of a deranged sporting event.,5.1,2363,,,,,20.0,32.0
tt5189828,Mohawk,Mohawk,2017,2018-03-02,"Action, Drama, History",91,USA,"English, Mohawk, French",Ted Geoghegan,"Ted Geoghegan, Grady Hendrix",Snowfort Pictures,"Kaniehtiio Horn, Ezra Buzzington, Eamon Farren, Justin Rain, Jon Huber, Robert Longstreet, Noah Segan, Ian Colletti, Sheri Foster, Jack Gwaltney, Guy Gane, David La Haye, Wayne W. Johnson, Ononkwi:io Brown, Wa Tiokenhon Ti Shenandoah","Late in the War of 1812, a young Mohawk woman and her two lovers battle a squad of American soldiers hell-bent on revenge.",4.5,1285,,,,70.0,41.0,51.0
tt5189894,68 Kill,68 Kill,2017,2017-08-04,"Comedy, Crime, Romance",93,USA,English,Trent Haaga,"Trent Haaga, Bryan Smith",Snowfort Pictures,"Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson, Eric Podnar, Lucy Faust, Hallie Grace Bradley, Peter Jaymes Jr., James Moses Black, Ajay Mehta, David Maldonado, Michael Beasley, Kelly Connolly","A punk-rock after hours about femininity, masculinity and the theft of $68,000.",6.0,4694,,,$ 522,56.0,41.0,64.0
tt5190578,Round of Your Life,Round of Your Life,2019,2019-06-21,"Family, Sport",91,USA,English,Dylan Thomas Ellis,Tim Ogletree,Aristar Entertainment,"Cole Allen, Ximena Alvarez, Suhail Arastu, Marina Arellano, Boo Arnold, Tyler Beede, Vincent Belongea, Matthew Benedetti, Anthony Bosmans II, Kendall Brashear, India Carroll-Watson, Carlton Caudle, Jessica Chavez, Carolee Crawford, Caleb Crusco","Fifteen year-old Taylor Collins is a golf legacy. The son of a PGA veteran, the younger brother of a PGA rookie, he has all the talent in the world-but wants nothing to do with golf or the ...",4.3,126,,$ 20941,$ 20941,,4.0,3.0
tt5190944,Mumbai Pune Mumbai 2,Mumbai Pune Mumbai 2,2015,2015-11-12,Romance,149,India,Marathi,Satish Rajwade,"Satish Rajwade, Ashwini Shende",Everest Entertainment,"Swwapnil Joshi, Mukta Barve, Prashant Damle, Asawari Joshi, Suhas Joshi, Mangal Kenkre, Vijay Kenkre, Shruti Marathe, Angad Mhaskar, Savita Prabhune, Suhas Joshi, Mangala Kenkre",Marriage preparations are in full swing for Gautam and Gauri but Gauri is still not sure weather she wants to go further with the relationship due to the misunderstandings between them ...,6.8,375,INR 20000000,,,,4.0,4.0
tt5190950,Xiao shi de xiong shou,Xiao shi de xiong shou,2015,2015-12-05,"Crime, Thriller",120,Hong Kong,"Cantonese, Mandarin",Chi-Leung Law,Sin Ling Yeung,Distribution Workshop,"Ka Tung Lam, Yiyan Jiang, Xiaolu Li, Ching Wan Lau, Rhydian Vaughan, Xiaodong Guo, Paulyn Sun, Xiaotong Yu, Jonathan Kos-Read, Jiateng Song","Prisoner Fu Yuan digs a tunnel in her prison cell and escapes. Inspector Song Donglu is summoned to investigate Fu's escape. By tracking down the letters sent to him by Fu, it sets Song off to Hong City to unravel Fu's disappearance.",5.2,281,,,$ 11040802,,3.0,9.0
tt5190958,Katyar Kaljat Ghusali,Katyar Kaljat Ghusali,2015,2015-11-12,Musical,162,India,Marathi,Subodh Bhave,"Purushottam Darvekar, Prakash Kapadia",Essel Vision,"Sachin Pilgaonkar, Shankar Mahadevan, Subodh Bhave, Amruta Khanvilkar, Mrinmayee Deshpande, Pushkar Shrotri, Sakshi Tanwar, Reema Lagoo","A clash of two musical families, where in the end, music is the winner. When greed takes the front seat, manipulations shift gears. A race starts, a race that kills whatever comes across ...",8.8,1801,,,,,35.0,7.0
tt5191238,Stacchiamo la spina,Dedemin Fisi,2016,2016-01-22,"Comedy, Family",100,Turkey,Turkish,Meltem Bozoflu,"Eray Akyamaner, Sila Cetindag",Besiktas Kültür Merkezi (BKM),"Aziz Aslan, Kivanç Baran Aslan, Onur Atilla, Özgün Aydin, Ugur Bilgin, Özge Borak, Onur Buldu, Aysen Gruda, Zeynep Kankonde, Alper Kul, Doga Rutkay, Irem Sak, Ali Sunal, Özlem Tokaslan, Burak Topaloglu",Estranged family members re-unite to determine whether to pull the family patriarch out of life support or not.,5.6,3039,,,$ 8573963,,2.0,2.0
tt5192674,Beach House,Beach House,2018,2018-06-22,Thriller,87,USA,English,Jason Saltiel,"Jason Saltiel, Matt Simon",Border Incident,"Willa Fitzgerald, Murray Bartlett, Orlagh Cassidy, Thomas M. Hammond, Malin Barr, Dmitry Prokofyev","Emma's quiet beach retreat takes an unsettling turn with the arrival of an enigmatic artist out of her mother's past. He challenges, enthralls, and frightens her, as she comes to suspect him of a terrible crime.",5.6,728,,,,43.0,16.0,6.0
tt5193408,First Round Down,First Round Down,2016,2016-10-02,"Action, Comedy",96,Canada,English,"Brett M. Butler, Jason G. Butler","Brett M. Butler, Jason G. Butler",Substance Production,"Dylan Bruce, Rachel Wilson, Rob Ramsay, Percy Hynes White, John Kapelos, Peter MacNeill, Kristian Bruun, Boomer Phillips, Joel Thomas Hynes, Pedro Miguel Arce, Kristopher Bowman, Sugith Varughese, Tess Degenstein, JaNae Armogan, Michael A. Miranda","When big city problems follow a former hockey star turned hitman to his home town it's clear that he's not the only one with skeletons in his closet in this crime comedy caper involving ex-lovers, old coaches, mobsters and unpaid debts.",5.0,233,,,,,1.0,15.0
tt5193460,SMS per te,SMS für Dich,2016,2016-09-15,"Comedy, Drama, Romance",107,Germany,German,Karoline Herfurth,"Andrea Willson, Malte Welding",Hellinger / Doll Filmproduktion,"Karoline Herfurth, Friedrich Mücke, Nora Tschirner, Frederick Lau, Katja Riemann, Enissa Amani, Friederike Kempter, Samuel Finzi, Uwe Preuss, Cordula Stratmann, Tom Beck, Janna Horstmann, Rasmus Borowski, Sebastian Fräsdorf, Florian Stetter",A young woman whose boyfriend died is trying to find her way back into life.,6.6,1647,,,$ 5828223,,5.0,20.0
tt5193658,The Mason Brothers,The Mason Brothers,2017,2017-04-14,"Crime, Drama, Thriller",114,USA,English,Keith Sutliff,Keith Sutliff,KS Pictures,"Carlotta Montanari, Alex Luna, Tim Park, Keith Sutliff, Matthew Webb, Nazo Bravo, Steve Bethers, Julien Cesario, Erica Souza, Gregory R. Gordon, Brandon Sean Pearson, Pelé Kizy, Michael Ryan Whelan, David A. Trevino",A group of outlaws attempt to reveal their brothers killer from a neighboring gang after being set up during a bank heist.,5.0,218,,,,,9.0,14.0
tt5193784,Brotherhood,Brotherhood,2016,2016-08-29,"Crime, Drama, Thriller",104,UK,English,Noel Clarke,Noel Clarke,Unstoppable Entertainment,"Noel Clarke, Arnold Oceng, Red Madrell, Adjoa Andoh, Shanika Warren-Markland, David Ajala, Cornell John, Fekky, Samuel Moore, Cedric Monzali, Shaun Mendonca, Daniel Anthony, Jack McMullen, Fady Elsayed, Calvin Demba","First, there was Kidulthood, then Adulthood, and now comes Noel Clarke's lastest instalment: Brotherhood. Sam is facing up to the new world. He realises it also comes with new problems; new...",6.1,3553,,,$ 4613846,,26.0,15.0
tt5193790,Another Mother's Son,Another Mother's Son,2017,2017-03-24,"Biography, Drama, War",103,UK,English,Christopher Menaul,Jenny Lecoat,Bill Kenwright Films,"Sophie Skelton, John Hannah, Amanda Abbington, Christian Hillborg, Nicholas Farrell, Susan Hampshire, Jenny Seagrove, Joanna David, Brenock O'Connor, Peter Wight, Julian Kostov, Gwen Taylor, Elizabeth Carling, Basil Eidenbenz, Izzy Meikle-Small","Based on the true story of Louisa Gould, the drama is set during World War II on the Nazi-occupied island of Jersey. Lou took in an escaped Russian POW and hid him over the war's course. ...",6.7,890,GBP 25000000,,$ 639967,50.0,13.0,8.0
tt5194048,Ravenswood,Ravenswood,2017,2017-03-11,"Horror, Thriller",88,Australia,English,Jon Cohen,"Jon Cohen, Darren K. Hawkins",Ravenswood Films,"Madeline Marie Dona, Adam Horner, Shane Savage, Isabel Dickson, Jock Campbell, Ashley Fitzgerald, Jonathan Lane, Josie Waller, Kristy Wright, Celyren Phipps, Kathy Luu, Larissa Carnegie, Sarah Carter, Mark Duncan, Jade Harris","When 4 American tourists - Sofia, Carl, Belle and Michael - go on a ghost tour, they get much more than they bargained for, when the ghosts of an evil Doctor and his last patient victim trap them in the old abandoned psychiatric ward.",4.7,803,,,,,14.0,2.0
tt5194226,Scoop!,Scoop!,2016,2016-10-01,"Adventure, Drama, Mystery",119,Japan,Japanese,Hitoshi Ône,"Masato Harada, Hitoshi Ône",Amuse,"Masaharu Fukuyama, Lily Franky, Rika Izumi, Moemi Katayama, Asana Mamoru, Shigeki Miyajima, Fumi Nikaidô, Anri Okita, Ken'ichi Takitô, Kazuya Tanabe, Yô Yoshida",Shizuka Miyakonojo (Masaharu Fukuyama) is a 40 something paparazzi photographer. He is a skilled cameraman who has a gambling addiction and is in debt. An ex journo for a weekly picture ...,6.4,420,,,$ 5669344,,1.0,8.0
tt5194446,Flykten till framtiden,Flykten till framtiden,2016,2016-11-11,"Comedy, Drama, Romance",99,Sweden,Swedish,"Jaana Fomin, Ulf Malmros",Ulf Malmros,BOB Film Sweden AB,"Elias Palin, Henrik Dorsin, Victoria Dyrstad, Johan Ulveson, Ia Langhammer, Caisa-Stina Forssberg, Peter Carlberg, Hugo Fomin Malmros, Henrik Kursula, Maia Hansson Bergqvist, Christoffer Nordenrot, Malin Morgan, Joakim Granberg, Sandra Huldt, Cecilia Hjalmarsson",A trip in time during the years 1973 and 2016 in Stockholm.,6.5,1219,,,,,1.0,6.0
tt5194504,Du forsvinder,Du forsvinder,2017,2017-04-20,Drama,117,"Denmark, Sweden","Danish, Swedish",Peter Schønau Fog,"Peter Schønau Fog, Christian Jungersen",Zentropa Entertainments,"Trine Dyrholm, Nikolaj Lie Kaas, Michael Nyqvist, Mikkel Boe Følsgaard, Lars Knutzon, Sofus Rønnov, Meicke Bahnsen, Lane Lind, Ina-Miriam Rosenbaum, Morten Hauch-Fausbøll, Laura Bro, Henning Valin Jakobsen, Olaf Højgaard, Yvonne Andersen, Teis Bayer","A teachers' world is turned upside down when her husband, a successful headmaster, is caught embezzling from their own school. Did he do this of his own free will - or has his personality been altered by the tumor lurking in his brain? As the teacher is assisting an attorney in providing a legal defense, recent neuroscience forces her to rethink who her husband really is.",5.9,880,,,$ 1285,,6.0,17.0
tt5195390,Grand Hotel,Grand Hotel,2016,2016-04-08,"Comedy, Drama",95,Norway,Norwegian,Arild Fröhlich,Megan Gallagher,4 1/2 Film,"Atle Antonsen, Vera Vitali, Håkon Bøhmer, Trim Balaj, Arthur Berning, Pil Cappelen Smith, Gard B. Eidsvold, Victor Armand Flatland, Thomas Chr. Hansen, Svein Harry Hauge, Erik Hivju, Lars Jørgensen, Marius Kristoffer Karlsrud, Nader Khademi, Tone Beate Mostraum","About a pompous, aging alcoholic and a tourettes-inflicted ten-year-old boy who are forced to spend a week together at a high-end hotel. The only thing these two have in common is that they are both difficult to like. The hotel serves as their shared escape from the outside world and the problems it presents.",6.4,530,NOK 17,,$ 386997,,1.0,3.0
tt5195412,Wakefield - Nascosto nell'ombra,Wakefield,2016,2017-05-19,Drama,106,USA,English,Robin Swicord,"E.L. Doctorow, Robin Swicord",Mockingbird Pictures,"Bryan Cranston, Jennifer Garner, Victoria Bruno, Ellery Sprayberry, Monica Lawson, Derek Alvarado, Beverly D'Angelo, Ian Anthony Dale, Tracey Walter, Pippa Bennett-Warner, Isaac Leyva, Alexander Zale, Jason O'Mara, Eliza Coleman, Cameron Simmons","Bryan Cranston gives the performance of a lifetime as Howard Wakefield, a lawyer on the edge of madness who has decided to disassociate himself from his own life.",6.3,14955,,$ 262599,$ 798214,62.0,113.0,83.0
