imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0064423,Ulisse non deve morire,Heureux qui comme Ulysse...,1970,1970-07-08,Comedy,90,France,French,Henri Colpi,"Marlena Frick, Henri Colpi",Cité Films,"Fernandel, Rellys, Mireille Audibert, Gilberte Rivet, Evelyne Séléna, Hélène Tossy, Max Amyl, Edmond Ardisson, Lucien Barjon, Marcel Charvey, Jean Franval, Armand Meffre, Pierre Mirat, Jean Sagols, Werner Schwier","For 25 years now, under the Provence sun, Antonin, a farmhand, has shared his work and everyday life with a horse named Ulysse. What a shock when Pascal, the farmer, tells him he has ...",6.8,299,,,,,4.0,1.0
tt0064425,Louis de Funes e il nonno surgelato,Hibernatus,1969,1969-09-10,"Comedy, Fantasy, Sci-Fi",82,"France, Italy","French, English, Danish",Édouard Molinaro,"Jean Bernard-Luc, Jacques Vilfrid",Gaumont International,"Louis de Funès, Michael Lonsdale, Claude Gensac, Bernard Alane, Annick Alane, Olivier De Funès, Eliette Demay, Martine Kelly, Jacques Legras, Pascal Mazzotti, Claude Piéplu, Paul Préboist, Yves Vincent, Evelyne Dassas, Monita Derrieux",The frozen body of Paul Fournier is discovered in Greenland where he had disappeared during a scientific expedition in 1905. Perfectly conserved he is brought back to life in the 1960s. His...,6.7,5087,,,,,10.0,11.0
tt0064426,Hibotan bakuto: Hanafuda shôbu,Hibotan bakuto: Hanafuda shôbu,1969,1969-02-01,Action,98,Japan,Japanese,Tai Katô,"Hisakichi Ishimoto, Norifumi Suzuki",Toei Company,"Sumiko Fuji, Ken Takakura, Kanjûrô Arashi, Teruo Ishiyama, Tomisaburô Wakayama, Bin Amatsu, Masahiro Arikawa, Daisuke Awaji, Kanbi Fujiyama, Masami Furukido, Hiroshi Hatano, Shôtarô Hayashi, Akira Hirasawa, Tomi Kamiya, Hiroshi Katô",,6.6,165,,,,,2.0,2.0
tt0064431,"Hilfe, ich liebe Zwillinge","Hilfe, ich liebe Zwillinge",1969,1969-11-21,Comedy,84,West Germany,German,Peter Weck,August Rieger,Divina-Film,"Roy Black, Uschi Glas, Eddi Arent, Ernst Stankovski, Angelica Ott, Walter Buschhoff, Viktor Staal, Alfred Böhm, Johann Sklenka, Renate Heuer, Dieter Kaiser, Georg Thomalla, Otto Wanz","Young photographer Andy is commissioned to take advertising photographs of the film star Hanna Peters. She is on holiday, and to his confusion and bewilderment Andy finds that her twin ...",4.7,113,,,,,,
tt0064433,Il paradiso e l'inferno,Himmel og helvete,1969,1969-08-28,"Crime, Drama, Music",94,Norway,Norwegian,Øyvind Vennerød,"Victor Borg, Øyvind Vennerød",Contact Film A/S,"Sigrid Huun, Lillebjørn Nilsen, Georg Richter, Randi Kolstad, Per Tofte, Pål Skjønberg, Svein Sturla Hungnes, Per Jansen, Arne Aas, Bjørn Puggaard-Müller, Vivi-Ann, Ingrid Øvre Wiik, Arne Bang-Hansen, Kari Diesen, Svein Skaara","Norwegain cult drama about Eva (16) and Arne (17), both from well established homes, attend a class where a professor says that cannabis is harmless. Together with some friends they decide to try. The start of a drug Hell for all involved.",4.8,186,,,,,5.0,
tt0064437,I killers della luna di miele,The Honeymoon Killers,1970,1970-10-16,"Crime, Drama, Romance",107,USA,English,"Leonard Kastle, Donald Volkman",Leonard Kastle,Roxanne,"Shirley Stoler, Tony Lo Bianco, Mary Jane Higby, Doris Roberts, Kip McArdle, Marilyn Chris, Dortha Duckworth, Barbara Cason, Ann Harris, Mary Breen, Elsa Raven, Mary Engel, Guy Sorel, Michael Haley, Diane Asselin","An obese, embittered nurse doesn't mind if her toupee-wearing boyfriend romances and fleeces other women, as long as he takes her along on his con jobs.",7.0,4305,$ 150000,,,82.0,69.0,85.0
tt0064439,Jerryssimo!,"Hook, Line and Sinker",1969,1969-06-06,Comedy,91,USA,English,George Marshall,"Rod Amateau, Rod Amateau",Jerry Lewis Productions,"Jerry Lewis, Peter Lawford, Anne Francis, Pedro Gonzalez Gonzalez, Jimmy Miller, Jennifer Edwards, Eleanor Audley, Henry Corden, Sylvia Lewis, Phillip Pine, Felipe Turich, Kathleen Freeman","Man (Lewis) is told by his doctor (Lawford), and best friend, that he has a terminal illness. At his wife's urging, he lives life to the fullest, racking up insurmountable debts. When the ...",5.5,640,,,,,13.0,6.0
tt0064443,Il buio,The Haunted House of Horror,1969,1969-07-01,"Fantasy, Horror, Thriller",92,UK,English,Michael Armstrong,"Michael Armstrong, Gerry Levy",Tigon,"Frankie Avalon, Jill Haworth, Dennis Price, Mark Wynter, George Sewell, Gina Warwick, Richard O'Sullivan, Carol Dilworth, Julian Barnes, Veronica Doran, Robin Stewart, Jan Holden, Clifford Earl, Robert Raglan",Teenagers gathered in an old mansion are being murdered one by one. The survivors must discover who among them is the killer before he finishes off everybody.,4.8,855,,,,,44.0,18.0
tt0064448,Il castello di carte,House of Cards,1968,1969-09-14,"Crime, Drama, Mystery",105,USA,English,John Guillermin,"Stanley Ellin, Harriet Frank Jr.",Universal Pictures,"George Peppard, Inger Stevens, Orson Welles, Keith Michell, Perrette Pradier, Geneviève Cluny, Maxine Audley, Ralph Michael, Jacques Roux, Patience Collier, William Job, Peter Bayliss, Barnaby Shaw, Ave Ninchi, Renzo Palmer","In 1960s Paris, an American boxer stumbles upon an international fascist conspiracy that aims to create a new world order.",5.8,439,,,,,13.0,5.0
tt0064449,How to Commit Marriage,How to Commit Marriage,1969,1969-12-14,"Comedy, Music, Romance",95,USA,English,Norman Panama,"Michael Kanin, Ben Starr",Naho Productions,"Bob Hope, Jackie Gleason, Jane Wyman, Leslie Nielsen, Maureen Arthur, Tina Louise, Tim Matheson, Paul Stewart, Irwin Corey, JoAnna Cameron, The Comfortable Chair, David Burns, Glenn Corbett, Victoria Shaw",Young couple decide to live together and they wind up having a baby. They decide they should give the baby up for adoption. The baby's Mother's parents wind up adopting the baby using a fake name.,5.4,432,,,,,17.0,
tt0064451,A Touch of Zen,Xia nü,1971,1971-11-18,"Action, Adventure, Drama",200,"Taiwan, Hong Kong",Mandarin,King Hu,"King Hu, Songling Pu",Golden Harvest Company,"Feng Hsu, Chun Shih, Ying Bai, Billy Chan, Ming-Wai Chan, Ping-Yu Chang, Yi-Kuei Chang, Yun-Wen Chang, Shih Wei Chen, Roy Chiao, Ying-Chieh Han, Li-Jen Ho, Chung-Mou Hsieh, Han Hsieh, Hsing-Chun Hsu",A lady fugitive on the run from corrupt government officials is joined in her endeavors by an unambitious painter and skilled Buddhist monks.,7.6,5183,,,,,28.0,59.0
tt0064458,"Hurra, die Schule brennt - Die Lümmel von der ersten Bank IV. Teil","Hurra, die Schule brennt - Die Lümmel von der ersten Bank IV. Teil",1969,1969-12-18,Comedy,97,West Germany,German,Werner Jacobs,"Werner Jacobs, Franz Seitz",Franz Seitz Filmproduktion,"Peter Alexander, Heintje Simons, Theo Lingen, Gerlinde Locker, Werner Finck, Rudolf Schündler, Ruth Stephan, Alexander Golling, Hans Terofal, Harald Juhnke, Wolfgang Gruner, Carola Höhn, Lilo Schick, Kristina Nel, Pierre Franckh","Pepe Nietnagel's bunch's pranks make their school a logical choice for the ministry of education to reassign an elite teacher to. The choice falls on overqualified Dr. Peter Bach, who seems...",5.1,531,,,,,5.0,4.0
tt0064462,I Start Counting,I Start Counting,1969,1969-01-01,Thriller,105,UK,English,David Greene,"Richard Harris, Audrey Erskine-Lindop",Triumvirate Films,"Jenny Agutter, Bryan Marshall, Clare Sutcliffe, Simon Ward, Gregory Phillips, Lana Morris, Billy Russell, Madge Ryan, Michael Feast, Fay Compton, Lally Bowers, Charles Lloyd Pack, Lewis Fiander, Gordon Richardson","A 14-year-old girl coming to terms with her sexuality, discovers that her adored older brother may be guilty of a series of bizarre sex crimes.",6.8,435,,,,,24.0,15.0
tt0064465,Ice,Ice,1970,1970-07-02,"Drama, Sci-Fi",130,USA,English,Robert Kramer,Robert Kramer,American Film Institute (AFI),"Robert Kramer, Leo Braudy, Tom Griffin, Paul McIsaac","""An underground revolutionary group struggles against internal strife to stage urban guerilla attacks against a fictionalized fascist regime in the United States. Interspersed throughout ...",6.7,211,$ 15600,,,,5.0,17.0
tt0064466,The Ice House,The Ice House,1969,1972,"Horror, Thriller",75,USA,English,Stuart E. McGowan,,C-B Productions,"David Story, Robert Story, Jim Davis, Scott Brady, Nancy Dow, Karen Lee, Ken Osborne, Kelly Ross, Sabrina","A serial killer who works in an ice house murders women, then brings their bodies back to the ice house and stores them there. He also murders his identical twin brother, who is a policeman, and takes his place in the investigation.",3.5,114,,,,,6.0,4.0
tt0064470,Latitudine zero,Ido zero daisakusen,1969,1970-05-08,"Action, Adventure, Sci-Fi",89,"USA, Japan","English, Japanese",Ishirô Honda,"Warren Lewis, Shin'ichi Sekizawa",Ambassador Productions,"Akira Takarada, Joseph Cotten, Cesar Romero, Richard Jaeckel, Patricia Medina, Linda Haynes, Masumi Okada, Hikaru Kuroki, Akihiko Hirata, Susumu Kurobe, Wataru Ômae, Haruo Nakajima, Tetsu Nakamura, Mari Nakayama, Burr Middleton","A journalist is saved by a giant submarine captained by a 200 year old man who takes him to an underwater paradise city where no one ages. That's when monsters and mutants sent by the captain's rival, a 200 year old scientist, attack.",6.0,755,,,,,16.0,25.0
tt0064471,Se è martedì deve essere il Belgio,"If It's Tuesday, This Must Be Belgium",1969,1969-04-24,"Adventure, Comedy, Romance",98,USA,English,Mel Stuart,"David Shaw, David Shaw",Wolper Pictures,"Ian McShane, Suzanne Pleshette, Vittorio De Sica, Murray Hamilton, Sandy Baron, Mario Carotenuto, Paul Esser, Suzy Falk, Michael Constantine, Pamela Britton, Norman Fell, Reva Rose, Hilarie Thompson, Luke Halpin, Donovan",The humorous adventures of a group of American tourists taking an eighteen-day guided bus tour of nine European countries.,6.3,1817,,$ 6000000,,,38.0,8.0
tt0064473,L'uomo illustrato,The Illustrated Man,1969,1969-03-26,"Drama, Fantasy, Horror",103,USA,English,Jack Smight,"Ray Bradbury, Howard B. Kreitsek",SKM,"Rod Steiger, Claire Bloom, Robert Drivas, Don Dubbins, Jason Evers, Tim Weldon, Christine Matchett, Pogo","In 1930s, a psychotic drifter who's after the mystery woman who covered his whole body in illustrations that foresee distant future shows three of them (The Veldt, The Long Rain and The Last Night of the World) to a mesmerized traveler.",6.0,2706,,,,,43.0,29.0
tt0064485,"Infanzia, vocazione e prime esperienze di Giacomo Casanova, veneziano","Infanzia, vocazione e prime esperienze di Giacomo Casanova, veneziano",1969,1972-04-01,"Biography, Comedy, History",104,Italy,"Italian, Latin, French",Luigi Comencini,"Suso Cecchi D'Amico, Luigi Comencini",Mega Film,"Leonard Whiting, Maria Grazia Buccella, Lionel Stander, Raoul Grassilli, Wilfrid Brambell, Tina Aumont, Mario Scaccia, Claudio De Kunert, Silvia Dionisio, Sara Franchetti, Isabella Savona, Cristina Comencini, Clara Colosimo, Ennio Balbo, Evi Maltagliati","Through the childhood and the adolescence of Giacomo Casanova (from his memoirs), this is a description of how people live in the Venice of the 18th century: customs, habits, medecine, ...",6.9,251,,,,,1.0,2.0
tt0064488,Interrabang,Interrabang,1969,1969-12-31,Thriller,93,Italy,Italian,Giuliano Biagetti,"Luciano Lucignani, Giorgio Mariuzzo",Salaria Film,"Haydée Politoff, Corrado Pani, Beba Loncar, Umberto Orsini, Shoshana Cohen, Edmondo Saglio, Tellino Tellini, Antonietta Fiorito","A photographer is sailing with his wife, her sister and his nympho-maniacal model. He leaves the three women alone to get a part for his boat. A mysterious man shows up, who might be an ...",5.9,168,,,,,9.0,7.0
tt0064490,Invasión,Invasión,1969,1969-10-16,Drama,123,Argentina,Spanish,Hugo Santiago,"Jorge Luis Borges, Adolfo Bioy Casares",Proartel S.A.,"Olga Zubarry, Lautaro Murúa, Juan Carlos Paz, Martín Adjemián, Daniel Fernández, Roberto Villanueva, Lito Cruz, Jorge Cano, Ricardo Ormello, Leal Rey, Horacio Nicolai, Juan Carlos Galván, Aldo Mayo, Hedy Krilla, Claudia Sánchez","A group of men led by an old man trying to stop an invasion of the city of Aquileia. The invaders are introducing a machinery for a mass invasion, but the invasion is absolute and impossible to define.",7.4,570,,,,,5.0,8.0
tt0064494,De Sade 70,De Sade 70,1970,1970-03-01,"Drama, Horror",87,"West Germany, Spain, Liechtenstein","English, Spanish, German",Jesús Franco,Harry Alan Towers,Etablissement Sargon,"Maria Rohm, Marie Liljedahl, Jack Taylor, Christopher Lee, Paul Muller, María Luisa Ponte, Anney Kablan, Uta Dahlberg","An innocent girl goes to spend the weekend on an island with a woman and her brother, but soon she finds herself entangled in a web of dream-like sexual experiments.",5.4,1405,,$ 83500,,,25.0,30.0
tt0064498,Isten hozta örnagy úr,Isten hozta örnagy úr,1969,1969-11-29,"Comedy, Drama",95,Hungary,Hungarian,Zoltán Fábri,"Zoltán Fábri, István Örkény",MAFILM Stúdió 1,"Zoltán Latinovits, Imre Sinkovits, Márta Fónay, Vera Venczel, Antal Páger, István Dégi, János Rajz, Teréz Bod, Árpád Gyenge, Sándor Szemere, Gábor Torday, József Vándor, Miklós Zoltai, László Bende, Iván Darvas","The Tót family resides in Northern Hungary. The couple has a daughter and a son, the latter a member of the armed forces. When his weary major is ordered to take a vacation, the son talks ...",8.1,1761,,,,,2.0,1.0
tt0064505,Un colpo all'italiana,The Italian Job,1969,1969-07-27,"Action, Comedy, Crime",99,"UK, USA","English, Italian",Peter Collinson,Troy Kennedy-Martin,Oakhurst Productions,"Michael Caine, Noël Coward, Benny Hill, Raf Vallone, Tony Beckley, Rossano Brazzi, Margaret Blye, Irene Handl, John Le Mesurier, Fred Emney, John Clive, Graham Payn, Michael Standing, Stanley Caine, Barry Cox",Comic caper movie about a plan to steal a gold shipment from the streets of Turin by creating a traffic jam.,7.3,40739,$ 3000000,,$ 113867,70.0,191.0,50.0
tt0064506,Ittefaq,Ittefaq,1969,1969-10-04,"Crime, Mystery, Thriller",104,India,Hindi,Yash Chopra,Akhtar-Ul-Iman,NH Studioz,"Rajesh Khanna, Nanda, Sujit Kumar, Bindu, Madan Puri, Gajanan Jagirdar, Iftekhar, Shammi, Jagdish Raj, Lala Nazir, Amrit, Alka","Taking place almost entirely over the course of one stormy night, a woman is terrified when an accused murderer escapes from a mental hospital and seeks refuge in her home.",7.4,917,,,,,10.0,1.0
tt0064507,Scene di caccia in bassa Baviera,Jagdszenen aus Niederbayern,1969,1969-05-29,Drama,88,West Germany,German,Peter Fleischmann,"Martin Sperr, Peter Fleischmann",Houwer-Film,"Martin Sperr, Angela Winkler, Else Quecke, Michael Strixner, Maria Stadler, Gunja Seiser, Johann Brunner, Hanna Schygulla, Renate Sandner, Ernst Wager, Johann Lang, Johann Fuchs, Hans Elwenspoek, Erika Wackernagel, Eva Berthold","Abram returns to his small village and although his repairing skills are needed, people's suspicion about his sexual preferences make his life hard.",7.3,568,,,,,3.0,6.0
tt0064509,Addio Jeff!,Jeff,1969,1969-11-13,"Crime, Drama",92,"France, Italy",French,Jean Herman,"André G. Brunelin, Jean Cau",Adel Productions,"Alain Delon, Mireille Darc, Georges Rouquier, Gabriel Jabbour, Nathalie Nerval, Robert Lombard, Georges Jamin, Henri Czarniak, Antoine Baud, Christian Melsen, Jean-Daniel Ehrmann, Jean Saudray, Suzanne Flon, Albert Médina, Frédéric de Pasquale","After a successful robbery, the gang leader Jeff disappears with the loot, leaving his accomplices with nothing. Gang members decide to go and pull any information by any means about ...",5.9,275,,,,,2.0,1.0
tt0064510,Jenny,Jenny,1970,1970-01-02,"Drama, Romance",86,USA,English,George Bloomfield,"George Bloomfield, Diana Gould",American Broadcasting Company (ABC),"Marlo Thomas, Alan Alda, Marian Hailey, Elizabeth Wilson, Vincent Gardenia, Fay Bernardi, Philip Bruns, Robby Galvin, Michael Mislove, Timothy Ousley, Charlotte Rae, Stephen Strimpell, Al Thomas, Fred Willard, Estelle Winwood",An unwed mother-to-be marries a total stranger avoiding the draft. She now has a father for her child and he doesn't have to go to the Army. But this marriage-of-convenience leads to a romance between the two.,5.4,124,,,,,6.0,4.0
tt0064512,Jigokuhen,Jigokuhen,1969,1969-09-20,Drama,95,Japan,Japanese,Shirô Toyoda,"Ryûnosuke Akutagawa, Toshio Yasumi",Toho Company,"Hideyo Amamoto, Yôko Naitô, Tatsuya Nakadai, Kinnosuke Nakamura, Shun Ôide","A rebellious Korean artist tests the limits of his sadistic patron, an omnipotent feudal Japanese lord. Yoshihide demands a commission to paint screens of the Hell which he sees the ...",7.1,302,,,,,8.0,4.0
tt0064513,John e Mary,John and Mary,1969,1969-12-14,"Drama, Romance",92,USA,English,Peter Yates,"John Mortimer, Mervyn Jones",Debrod,"Dustin Hoffman, Mia Farrow, Michael Tolan, Sunny Griffin, Stanley Beck, Tyne Daly, Alix Elias, Julie Garfield, Marvin Lichterman, Marian Mercer, Susan Taylor, Olympia Dukakis, Carl Parker, Richard Clarke, Alexander Cort","John and Mary meet in a singles bar, sleep together, and spend the next day getting to know each other.",6.6,1945,,,,,26.0,25.0
tt0064519,Doppia immagine nello spazio,Doppelgänger,1969,1969-08-28,"Drama, Sci-Fi",101,UK,English,Robert Parrish,"Gerry Anderson, Sylvia Anderson",Century 21 Television,"Roy Thinnes, Ian Hendry, Patrick Wymark, Lynn Loring, Loni von Friedl, Franco De Rosa, Herbert Lom, George Sewell, Ed Bishop, Philip Madoc, Vladek Sheybal, George Mikell",The European Space Exploration Council sends two astronauts to explore a planet similar to the Earth but located on the opposite side of the sun.,6.3,3238,,$ 332750,,,69.0,42.0
tt0064526,Rapporto a quattro,Justine,1969,1969-08-06,"Drama, Mystery, Romance",116,USA,"English, French","George Cukor, Joseph Strick","Lawrence Durrell, Lawrence B. Marcus",Twentieth Century Fox,"Anouk Aimée, Dirk Bogarde, Robert Forster, Anna Karina, Philippe Noiret, Michael York, John Vernon, Jack Albertson, Cliff Gorman, George Baker, Elaine Church, Michael Constantine, Marcel Dalio, Michael Dunn, Barry Morse","In British Palestine of 1938, several men vie for the affections of a Coptic banker's wife who's involved with the anti-British underground movement.",5.7,385,$ 7870000,,,,6.0,6.0
tt0064529,Kad cujes zvona,Kad cujes zvona,1969,1969-02-05,"Comedy, Drama, War",92,Yugoslavia,Serbo-Croatian,Antun Vrdoljak,"Ivan Sibl, Antun Vrdoljak","CFRZ, Beograd","Boris Buzancic, Pavle Vuisic, Boris Dvornik, Fabijan Sovagovic, Ivica Vidovic, Branka Vrdoljak, Vanja Drach, Antun Nalis, Izet Hajdarhodzic, Branko Spoljar, Mirko Boman, Stevo Krnjajic, Minja Nikolic, Zoran Tadic, Tihomir Polanec","Partizan commisar, a Communist intellectual from Zagreb, must bring the group of Serb partizans in line.",7.1,188,,,,,1.0,
tt0064532,Kama Sutra,Kamasutra - Vollendung der Liebe,1969,1969-06-05,Drama,90,West Germany,German,Kobi Jaeger,"Kobi Jaeger, George Wilson",Contifilm,"Bruno Dietrich, Barbara Schöne, Persis Khambatta, Franziska Bronnen, Richard Abbott, Prem Nath, Maren Kaehler, Georges Robin, Faryal Karim, Will Quadflieg, Jai Kumar, Prem Nath, Singh Raju",The Kamasutra of Vatsyayana is a treatise on the art of sensual pleasure and was translated into English for the first time by an Indian archaeologist called Bhagawanlal Indraji and ...,4.9,113,,$ 881142,,,1.0,1.0
tt0064534,Kampf um Rom II - Der Verrat,Kampf um Rom II - Der Verrat,1969,1969-02-21,"Adventure, Drama",94,"Italy, West Germany, Romania",English,"Robert Siodmak, Andrew Marton","David Ambrose, Felix Dahn",CCC Filmkunst,"Laurence Harvey, Orson Welles, Sylva Koscina, Harriet Andersson, Robert Hoffmann, Michael Dunn, Ingrid Boulting, Dieter Eppler, Lang Jeffries, Ewa Strömberg, Mircea Anghelescu, Ion Dichiseanu, Adela Marculescu, Adrian Mihai, Emanoil Petrut","Cethegus starts the war between the Ostrogoths and their queen, Amalasuntha, and the Byzantine Empire, but when the Byzantine army invades Italy to reconquer Rome, romance prevails and threatens to ruin the plans for Cethegus.",6.1,164,,,,,1.0,1.0
tt0064536,Il fabbricante di gattini,Katzelmacher,1969,1969-11-22,Drama,88,West Germany,German,Rainer Werner Fassbinder,Rainer Werner Fassbinder,Antiteater-X-Film,"Hanna Schygulla, Lilith Ungerer, Rudolf Waldemar Brem, Elga Sorbas, Doris Mattes, Irm Hermann, Peter Moland, Hans Hirschmüller, Harry Baer, Hannes Gromball, Katrin Schaake","Jorgos, a migrant worker from Greece, joins a group of young people in Munich usually hanging around. This foreigner incites hostility and jealousy among them, and he is insulted as a ""...",7.0,2515,DEM 80000,$ 8144,$ 8144,,10.0,23.0
tt0064541,Kes,Kes,1969,1971-01-08,"Drama, Family",111,UK,English,Ken Loach,"Barry Hines, Barry Hines",Kestrel Films,"David Bradley, Freddie Fletcher, Lynne Perrie, Colin Welland, Brian Glover, Bob Bowes, Bernard Atha, Laurence Bould, Joey Kaye, Ted Carroll, Robert Naylor, Agnes Drumgoon, George Speed, Desmond Guthrie, Zoe Sunderland","A young, English working-class boy spends his free time caring for and training his pet falcon.",7.9,18340,,,$ 19517,,96.0,55.0
tt0064542,Kevade,Kevade,1969,1969-12-20,Drama,84,Soviet Union,"Estonian, Russian",Arvo Kruusement,"Oskar Luts, Kaljo Kiisk",Tallinnfilm,"Arno Liiver, Riina Hein, Aare Laanemets, Margus Lepa, Leonhard Merzin, Ain Lutsepp, Rein Aedma, Kalle Eomois, Raul Haaristo, Heiki Koort, Heido Selmet, Tõnu Alveus, Kaljo Kiisk, Endel Ani, Ita Ever","Semi-autobiographical story by Oskar Luts about friendship, love and life in a small Estonian country boarding school in the late 1800s. Followed by Suvi (1976) and Sügis (1990).",8.1,1297,,,,,3.0,1.0
