imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1245776,Lo siniestro,Lo siniestro,2009,2011-11-24,"Horror, Mystery",88,Argentina,Spanish,Sergio Mazurek,"Nicanor Loreti, Sergio Mazurek",1971Cine,"Paula Siero, Luis Ziembrowski, Carlos Echevarría, Almendra Marilao, Morena Brucoli, Mario Alarcón, Laura Bove, Rubén Vladimisqui, Luciana Ligorio, Susana Beltrán, Fito Pérez, Carlos Berraymundo, Camilo Parodi, Eloísa Tarruella, Fabián Forte",Clara faces an horrifying past when she returns to the town where she grew up while experiencing a marriage crisis. Only a police officer could help her solve what is happening to her grandparents and the rest of the people from the place.,6.0,128,$ 1800000,,$ 34533,,,
tt1245891,Kurt blir grusom,Kurt blir grusom,2008,2008-10-31,"Animation, Comedy, Family",74,"Norway, Denmark",Norwegian,Rasmus A. Sivertsen,"Karsten Fullu, Erlend Loe",Nordisk Film,"Atle Antonsen, Kristin Skogheim, Aksel Hennie, Anders Bye, Pernille Sørensen, Jon Øigarden, Fredrik Steen, Paul-Ottar Haga, Espen Sandvik",One day Kurt discovers that society basically does not respect forklift operators very much. His wife is an ambitious architect. His neighbor is a medical doctor. Not even Kurt's own kids ...,6.3,802,NOK 22000000,,$ 902697,,1.0,3.0
tt1245901,Schattenwelt,Schattenwelt,2008,2009-06-25,Drama,92,Germany,German,Connie Walter,"Peter-Jürgen Boock, Ulrich Herrmann",Gambit Filmproduktion GmbH,"Christoph Bach, Gottfried Breitfuss, Uwe Kockisch, Udo Lange, Andrea Löwl, Eva Mattes, Mehdi Nebbou, Ulrich Noethen, Franziska Petri, Tatja Seibt, Rino Zepf","After two decades in prison Widmer, a former German RAF-terrorist, is released. He meets Valerie, his next door neighbour. The young woman tries to get her life back on track after she lost...",5.7,117,EUR 1300000,,,,1.0,14.0
tt1246587,Indigo,Indigo,2008,2008-03-20,"Action, Fantasy, Thriller",95,Russia,Russian,Roman Prygunov,"Valentin Spiridonov, Aleksey Timm",Interfest,"Andrei Dei, Elena Drobysheva, Mikhail Efremov, Irina Gorbacheva, Yuriy Kutsenko, Anastasiya Richi, Roman Shmakov, Mariya Shukshina, Pavel Sliva, Artyom Tkachenko, Yuliya Vasileva, Ivan Yankovskiy, Pavel Yasenok","A new generation of kids, called Indigo, who have more mental and spiritual abilities than others. A company of such kids gather together in hidden places.",3.8,338,$ 3500000,,$ 5218174,,2.0,2.0
tt1246723,Man of Her Dreams,Man of Her Dreams,2009,2009-02-03,Comedy,140,USA,English,Clifton Powell,,Swirl Films,"Jackée Harry, Dave Hollister, Buddy Lewis, Shirley Murdock, Clifton Powell, Drew Sidora, Ahsia Adore Taylor, Steve Vaughn, Christopher Williams, Ellis Williams, Chrystale Wilson","Marcus seems to have the perfect marriage, but a surprise visit from his long-absent sister-in-law, Louise, threatens to disrupt his serene home. Louise brings along her adopted daughter, ...",4.9,101,$ 300000,,,,1.0,
tt1247397,Just Say Love,Just Say Love,2009,2009-07-18,"Drama, Romance",75,USA,English,Bill Humphreys,"Bill Humphreys, David J. Mauriello",Stagewright Films,"Bill Humphreys, Matthew Jaeger, Robert Mammana","After what is supposed to be a no-strings hook up, two men discuss their dreams, what ideal happiness might be like, and maybe a future together.",5.6,483,,$ 3944,$ 3944,,5.0,8.0
tt1247400,The Lazarus Papers,The Lazarus Papers,2010,2011-07-04,"Action, Drama, Sci-Fi",90,USA,English,Jeremiah Hundley,Jeremiah Hundley,Lunaflux Productions,"Danny Trejo, Gary Daniels, Krystal Vee, John Edward Lee, Tommy 'Tiny' Lister, Bai Ling, Damon Whitaker, Winston Sefu, Jeremiah Hundley, Jiradej Tangdumrongtham, Vrinda Benedict, Adrian Bowden, Kitiya Chaiyapan, Pornkamol Chatchawalthanathat, Thanida Chuansa-Ard","""In the deep jungles of South East Asia a blood thirsty mercenary Sebastian, hunts for the thrill of the chase and victims to sell into slavery. In one operation he kills a peaceful local ...",4.1,1375,$ 3500000,,,,14.0,4.0
tt1247638,The Assistants,The Assistants,2009,2010-12-03,Comedy,100,USA,English,Steve Morris,Steve Morris,Team Effort Films,"Chris Conner, Michael Grant Terry, Kathleen Early, Aaron Himelstein, Tate Hanyok, Peter Douglas, Joe Mantegna, Jane Seymour, Reiko Aylesworth, Jonathan Bennett, Joe Hernandez-Kolski, Steve Morris, Kevin Koster, Mykel Denis, Josh Haber","A group of Hollywood assistants who strive for something bigger, conspire to make a movie behind their bosses' backs using their resources.",5.1,175,,,,,6.0,1.0
tt1247640,Banlieue 13: Ultimatum,Banlieue 13: Ultimatum,2009,2009-02-18,"Action, Crime, Thriller",101,France,"French, English",Patrick Alessandrin,Luc Besson,EuropaCorp,"Cyril Raffaelli, David Belle, Philippe Torreton, Daniel Duval, Elodie Yung, MC Jean Gab'1, James Deano, Laouni Mouhid, Fabrice Feltzinger, Pierre-Marie Mosconi, Johnny Amaro, Pascal D'Amato, Guy Amram, Pascal Aubert, Jean-Gilles Barbier","Damien and Leito return to District 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses, before the city's secret services take drastic measures to solve the problem.",6.5,42535,EUR 12000000,$ 36136,$ 14103752,64.0,47.0,119.0
tt1247644,Breaking Upwards,Breaking Upwards,2009,2009-03-14,Romance,88,USA,English,Daryl Wein,"Peter Duchan, Zoe Lister-Jones",Daryl Wein Films,"Zoe Lister-Jones, Daryl Wein, Julie White, Andrea Martin, Peter Friedman, LaChanze, Ebon Moss-Bachrach, Olivia Thirlby, Pablo Schreiber, Heather Burns, Tate Ellington, Francis Benhamou, David Call, Sam Rosen, Max Jenkins",A young New York couple intricately strategize their own break up.,6.2,1315,$ 15000,$ 77389,$ 77389,56.0,9.0,23.0
tt1247657,Friendship!,Friendship!,2010,2010-01-14,"Adventure, Comedy",110,"Germany, USA","German, English",Markus Goller,"Oliver Ziegenbalg, Tom Zickler",Wiedemann & Berg Filmproduktion,"Matthias Schweighöfer, Friedrich Mücke, Alicja Bachleda, Todd Stashwick, Peter Macon, Kevin Rankin, Cameron Goodman, Kimberly J. Brown, Cocoa Brown, Dwayne Adway, Kirsten Block, Hans-Uwe Bauer, Justus Kammerer, Adrian Moore, Gitta Schweighöfer","A young man from East Germany travels to San Francisco to search for his father, who fled 12 years ago.",6.5,5286,,,$ 38061593,,7.0,30.0
tt1247662,The Good Guy,The Good Guy,2009,2010-02-19,"Comedy, Romance",90,USA,English,Julio DePietro,Julio DePietro,Belladonna Productions,"Alexis Bledel, Scott Porter, Bryan Greenberg, Colin Egglesfield, Aaron Yoo, Andrew Stewart-Jones, Eric Thal, Andrew McCarthy, Sarah Glendening, Ursula Abbott, Kathy Searle, Anna Chlumsky, Jessalyn Wanlim, Ed Wheeler, Michael Simeoni","Calm and quiet Daniel starts on Wall Street. His womanizing colleague, Tommy, encourages him to meet women. He unknowingly meets Tommy's girlfriend, Beth, and ends up in her 5 women book club. Will he find the woman?",5.8,9063,$ 10000000,$ 100688,$ 100688,47.0,26.0,23.0
tt1247673,Il rapimento di Zack Butterfield,The Abduction of Zack Butterfield,2011,2011-04-19,"Crime, Drama, Thriller",91,USA,English,Rick Lancaster,"Stephen M. Ryder, Rick Lancaster",Metropolis Films,"Brett Helsham, TJ Plunkett, Lisa Gunn, Aaron Letrick, Celine du Tertre, Anthony Ames, Stephen M. Ryder, Walter Masterson, Domenico D'Ippolito, Nina Rausch, Ryan Ward, Connor Buckley, Master Kwon, James Filardi, Richard Bellmund","A disturbed young woman returns to the US after combat as an American mercenary in Iraq and abducts a 14 year old boy, holding him prisoner in her isolated country home as a bizarre relationship develops.",5.1,187,$ 495000,,,6.0,6.0,9.0
tt1247676,Ru meng,Ru meng,2009,2009-10-26,Drama,118,Taiwan,Mandarin,Clara Law,"Eddie Ling-Ching Fong, Clara Law",Arc Light Films,"Daniel Wu, Quan Yuan, A. Kyo Moon","Max, an American-born Chinese man living in New York, travels to Shanghai after the death of his cat and then dreaming of a lonely girl asking for help. He then becomes part of a romantic ...",5.6,115,$ 3000000,,$ 3953,,2.0,4.0
tt1247681,Magic Journey to Africa,Magic Journey to Africa,2010,2010-05-07,"Adventure, Drama, Family",90,Spain,English,Jordi Llompart,Jordi Llompart,Apuntolapospo,"Eva Gerretsen, Raymond Mvula, Michael Van Wyk, Leonor Watling, Adrià Collado, Veronica Blume, Odette Ochs, Natasha Lamoela, Georgina Macaulay, Theresa Kahorongo, Panduleni Hailundu, Harris Gordon, John Whiteley, Arnold Nzwanana, Simon Brading",A young girl named Jana takes a magical journey to Africa.,3.3,163,EUR 10000000,,$ 1557590,,2.0,4.0
tt1247683,Norman,Norman,2010,2010-06-11,"Comedy, Drama",99,USA,English,Jonathan Segal,Talton Wingate,North by Northwest Entertainment,"Dan Byrd, Emily VanCamp, Richard Jenkins, Adam Goldberg, Billy Lush, Camille Mana, Jesse Head, John Aylward, Sewell Whitney, Bobbi Kotula, Kevin Partridge, Jeff Rosick, Jerry Sciarrio, Trent Sweeney",A troubled high-school kid pretending to be dying of cancer confronts problems with his new girlfriend and terminally ill father as he struggles with his daily existence.,6.5,1504,,,,60.0,12.0,15.0
tt1247685,Papírkutyák,Papírkutyák,2009,2009-02-19,"Comedy, Crime",92,Hungary,Hungarian,Bence Gyöngyössy,"Bence Gyöngyössy, Gergely Litkai",,"Zoltán Mucsi, Péter Scherer, József Szarvas, István Hajdu, Péter Kálloy Molnár, Károly Gesztesi, Gerda Pikali, Boglárka Varga, Géza Vaskó, Norbert Növényi, Piroska Molnár, Sándor Badár, András Szöke, Andrea Spolarics, Tibor Szakács","After they got imprisoned, small-time criminals Kuplung and Csumpi tell their stories to their cell-mate of how they have planned the most imperfect robbery. Their big idea was to rob the ...",5.9,811,,,$ 34512,,,
tt1247690,Una folle passione,Serena,2014,2014-10-30,"Drama, History, Romance",109,"Czech Republic, France, USA",English,Susanne Bier,"Christopher Kyle, Ron Rash",2929 Productions,"Bradley Cooper, Jennifer Lawrence, Rhys Ifans, Toby Jones, David Dencik, Sean Harris, Ana Ularu, Sam Reid, Conleth Hill, Charity Wakefield, Douglas Hodge, Kim Bodnia, Christian McKay, Philip Zandén, Ned Dennehy","In Depression-era North Carolina, the future of George Pemberton's timber empire becomes complicated when he marries Serena.",5.4,26464,$ 30000000,$ 176391,$ 5092129,36.0,99.0,141.0
tt1247691,L'incredibile gara,Shannon's Rainbow,2009,2013-01-08,"Drama, Family",92,USA,English,Frank E. Johnson,"Linda Morris, John Mowod",,"Julianne Michelle, Daryl Hannah, Michael Madsen, Joanna Pacula, Claire Forlani, Suzi Hofrichter, Stephen Colletti, Carson Brown, Jason Gedrick, Eric Roberts, Krista Allen, Willie Garson, Scott Eastwood, Steve Guttenberg, Charles Durning","The death of a teenager's father leaves her orphaned until she discovers the mother she never knew. When she travels to meet her, she befriends a horse trainer. Together they win races and form new bonds that lead her back to happiness.",5.5,622,$ 8500000,,,,10.0,2.0
tt1247692,Shrink,Shrink,2009,2009-08-06,"Comedy, Drama",104,USA,English,Jonas Pate,"Thomas Moffett, Henry Reardon",Roadside Attractions,"Kevin Spacey, Joe Nunez, Mark Webber, Keke Palmer, Sierra Aylina McClain, Ada Luz Pla, Saffron Burrows, Jack Huston, Pell James, Mei Melançon, Dallas Roberts, Andrew Sibner, Troy Metcalf, Kendall Clement, Jesse Plemons","Unable to cope with a recent personal tragedy, LA's top celebrity shrink turns into a pothead with no concern for his appearance and a creeping sense of his inability to help his patients.",6.6,18148,$ 5100000,$ 189621,$ 303431,40.0,46.0,62.0
tt1247696,Püha Tõnu kiusamine,Püha Tõnu kiusamine,2009,2009-10-10,"Drama, Fantasy, Mystery",114,"Estonia, Finland, Sweden, France","Estonian, Russian, English, French, German",Veiko Õunpuu,Veiko Õunpuu,Homeless Bob Production,"Taavi Eelmaa, Ravshana Kurkova, Tiina Tauraite, Sten Ljunggren, Denis Lavant, Rain Tolk, Hendrik Toompere Jr., Katariina Unt, Harri Kõrvits, Taavi Teplenkov, Marika Barabanstsikova, Liis Lepik, Evald Aavik, Valeri Fjodorov, Tarmo Mitt","A mid-level manager who develops an aversion to being ""good"" finds himself confronting the mysteries of middle-age and morality as he loses grasp of what was once his quiet life.",7.2,1184,EUR 983081,$ 1963,$ 1963,,8.0,35.0
tt1247700,Un panda per amico,Xiong mao hui jia lu,2009,2009-05-08,"Adventure, Family",87,China,Mandarin,Zhong Yu,"Jean Chalopin, Jennifer L. Liu",C&D,"Daichi Harashima, Li Feng, Zhong Yu, Chang Liu, Xin Yu Sun, Ke Jian Qi, Qi Zhang","High in the mountains of the China, a ten-year-old mute orphan boy, Lu, rescues a lost panda cub separated from its mother. As Lu struggles to return the cub to its mother-and protect it from trappers-the two form a unique connection.",6.4,154,,,$ 686970,,2.0,3.0
tt1247704,Women in Trouble,Women in Trouble,2009,2011-07-28,"Comedy, Drama",92,USA,English,Sebastian Gutierrez,Sebastian Gutierrez,Gato Negro Films,"Carla Gugino, Adrianne Palicki, Dan Mailley, Connie Britton, Caitlin Keats, Isabella Gutierrez, Simon Baker, Sarah Clarke, Emmanuelle Chriqui, Antonio Graña, Marley Shelton, Josh Brolin, Garcelle Beauvais, Greg Lauren, Samantha Shelton","A serpentine day in the life of ten seemingly disparate women: a porn star, a flight attendant, a psychiatrist, a masseuse, a bartender, a pair of call girls, etc. All of them with one crucial thing in common. Trouble.",5.7,5848,,$ 18000,$ 18000,43.0,28.0,37.0
tt1248290,L'artista,El artista,2008,2009-10-02,"Comedy, Drama",100,"Argentina, Italy",Spanish,"Mariano Cohn, Gastón Duprat","Mariano Cohn, Andrés Duprat",Costa Films,"Alberto Laiseca, Sergio Pangaro, Andrés Duprat, Enrique Gagliesi, Ana Laura Loza, León Ferrari, Horacio González, Rodolfo Fogwill, Luciana Fauci, Diego Perdomo, Arturo Caravajal, Alejandro Cohn, Marcello Prayer, Roberto Tacón, Mónica Duprat",A male nurse steals some of one of his patient's drawings and makes money with them.,7.0,373,,,$ 67536,,,7.0
tt1248882,O Guerreiro Didi e a Ninja Lili,O Guerreiro Didi e a Ninja Lili,2008,2008-06-20,Comedy,102,Brazil,Portuguese,Marcus Figueiredo,"Renato Aragão, Renato Aragão",Diler & Associados,"Livian Aragão, Renato Aragão, Luan Assimos, Fernanda Badaue, Cadu Fávero, Rodrigo Hilbert, Vanessa Lóes, Marcello Novaes, Rafael Ritto, Werner Schünemann, João Vitor Silva, Danni Suzuki",Our story unfolds during the twentieth century first decades. Lili is the beloved daughter of a young army officer who had been sent to the eastern front of battle in Asia. Before leaving ...,2.5,131,$ 3000000,,$ 1213704,,,
tt1248922,Gama no abura,Gama no abura,2009,2009-06-06,Drama,131,Japan,Japanese,Kôji Yakusho,"Kôji Yakusho, Hideko Nakata",Dentsu,"Kôji Yakusho, Satomi Kobayashi, Eita, Kaoru Yachigusa, Tôru Masuoka, Fumi Nikaidô, Junichi Sawayashiki, Ryô Iwamatsu, Takanori Hamachika, Yûya Takagawa, Tokio Emoto, Hajime Inoue, Kenji Kawahara, Hayate Koyama","The story of Takuro Yazawa, a day trader who claims he can earn hundreds of millions of yen in one day, and those around him as they attempt to cope with the death of his son and somehow ...",6.7,109,,,$ 190366,,1.0,10.0
tt1248957,Dumping Lisa,Dumping Lisa,2009,2009,Comedy,96,USA,English,John Oliver,Rich Docherty,BOP Films,"Bridget Burke, Logan Lipton, Nina Meijers, Matthew Nicklaw, Rebecca Pappa, Al Thompson, Lucy Walters, Breeda Wool",A couple of conniving slackers who make their living dumping girlfriends of confrontation challenged guys meet their match when a woman refuses to be jilted and they must resort to ...,1.9,103,,,,,2.0,1.0
tt1248984,Ore wa matteru ze,Ore wa matteru ze,1957,1957-10-20,"Action, Crime",91,Japan,Japanese,Koreyoshi Kurahara,Shintarô Ishihara,Nikkatsu,"Yûjirô Ishihara, Mie Kitahara, Isamu Kosugi, Kenjirô Uemura, Hideaki Nitani, Ken Hatano, Kôjirô Kusanagi, Ayuko Fujishiro, Tomio Aoki, Nobuo Kawakami, Jun Miyazaki, Kenji Kawai, Shôki Fukae, Jôji Eihara, Hyôe Enoki",A former boxer gets involved with a club hostess trying to escape the clutches of her gangster employer.,7.0,651,,,,,6.0,16.0
tt12491064,Intruder,Intruder,2020,2020-06-04,"Mystery, Thriller",102,South Korea,Korean,Sohn Won-Pyung,Son Won-Pyeong,B. A. Entertainment,"Mu-Yeol Kim, Ji-Hyo Song","Seo-Jin is a popular architect. He suffers from a trauma when his younger sister Yoo-Jin went missing. 25 years after her disappearance, Yoo-Jin comes back to her family. Seo-Jin feels something is not right with Yoo-Jin.",6.0,484,KRW 6500000000,,$ 4747858,,16.0,4.0
tt1249170,Fighting Fish,Fighting Fish,2010,2010-04-20,Drama,84,USA,English,Annette Apitz,Annette Apitz,Fighting Fish Film,"Val Emmich, Anna Moore, Halley Feiffer, Haviland Morris, Maximillian Sherer, Nicole Ehinger, Ryan Metcalf, Patrick Cohen, David Forman, Nikki E. Walker, Kimberley Wurster, Ryan Looney, Peggy Gormley, Xander Johnson, Jim Chu","When David's sister returns home after a long absence, their complicated past comes back to haunt them.",5.3,102,,,,,2.0,1.0
tt12492650,Ek,Ek,2019,2019-06-14,"Action, Drama",129,India,Telugu,Sampath Rudra,Harik Krishna,K World Movies,"Bishnu Adhikari, Himanshi Khurana, Aparna Sharma, Prudhviraj, Banerjee, Suman, Sravan",EK is a love story set in the context of ever growing threat of suicide bombings in the country and across the world. It's a stylishly shot emotional action thriller with realistic ...,9.8,527,INR 20000000,,,,,
tt1249306,Il papà di Giovanna,Il papà di Giovanna,2008,2008-09-12,"Drama, War",104,Italy,Italian,Pupi Avati,"Antonio Avati, Pupi Avati",Duea Film,"Silvio Orlando, Francesca Neri, Ezio Greggio, Alba Rohrwacher, Serena Grandi, Manuela Morabito, Gianfranco Jannuzzo, Paolo Graziosi, Valeria Bilello, Sandro Dori, Rita Carlini, Antonio Pisu, Edoardo Romano, Lorena Miller, Chiara Sani","Bologna, Italy, Pre-war scenario. Michele Casali's only teenage daughter, Giovanna Casali, poses a problem to him. Driven by jealousy, she has just killed her best friend. After a painful ...",6.7,924,,,$ 4866854,,3.0,18.0
tt1249307,Puck Hogs,Puck Hogs,2009,2009-06-02,"Comedy, Sport",90,Canada,English,Warren P. Sonoda,Eric Lunsky,Protocol Entertainment,"Jim Annan, Jason Blicker, Liam Card, Joe Dinicol, Katherine East, Kelly Fanson, Mark Forward, Johnny Gardhouse, Jeff Geddis, Geri Hall, Ashleigh Hubbard, Gary Pearson, Howard Jerome, Theresa Joy, Daniel Kash","Puck Hogs follows a men's recreational hockey team, The Puck Hogs, through a brutally hilarious weekend tournament. In the tradition of the cult classic This is Spinal Tap, Puck Hogs is a ...",4.0,208,,,,,7.0,2.0
tt1249311,Albert Schweitzer,Albert Schweitzer,2009,2009-12-24,"Biography, Drama, History",114,"Germany, South Africa","German, English",Gavin Millar,"James Brabazon, David Howard",Salinas Filmgesellschaft,"Jeroen Krabbé, Barbara Hershey, Judith Godrèche, Samuel West, Jeanette Hain, Patrice Naiambana, Jonathan Firth, Armin Rohde, Eleonore Weisgerber, Hans Werner Meyer, Jennifer Ulrich, Francis Chouler, Michael Dube, Ivan Theodore Idzik, Sean Cameron Michael",For generations the name Albert Schweitzer has been synonymous with hands-on compassion and the power of Christ-like sacrifice. Now director Gavin Miller presents a landmark drama about the...,5.9,336,,,$ 1827749,,2.0,14.0
tt1249363,After,After,2009,2009-10-23,Drama,116,Spain,Spanish,Alberto Rodríguez,"Rafael Cobos, Alberto Rodríguez",Canal+ España,"Valeria Alonso, Pablo Baena, Ricardo de Barreiro, Jesús Carroza, Antonio Della Casa, Cristina Domínguez, Xavier Estévez, Daniel Grao, Esteban Garrido, Juan Manuel Hernández, Ricardo Hernández, Daniel Holguín, Abid Hussain, Maxi Iglesias, Celia López",Three friends searching for a way out of their overwhelming loneliness and dissatisfaction set off on a journey of excessive partying.,5.5,497,,,$ 330713,,2.0,9.0
tt1249368,Flores negras,Flores negras,2009,2009-09-18,Thriller,104,"Spain, Germany, Austria",Spanish,David Carreras,"David Carreras, Wolfgang Kirchner",Epo-Film Produktionsgesellschaft,"Héctor Colomé, Maria Grazia Cucinotta, Marta Etura, Belén Fabra, Eduard Fernández, Georg Friedrich, Tom Hanslmaier, Michael-Joachim Heiss, Gottfried John, Antonia Jung, Tobias Moretti, Maximilian Schell, Robert Stadlober, Pep Tosar","Michael leaves his job as a spy after failing a mission and takes with him Helena, the daughter of a Russian spy who dies under suspicious circumstances. They leave their past behind and ...",5.0,202,EUR 2800000,,$ 157325,,1.0,4.0
tt1249429,Dr. Alemán,Dr. Alemán,2008,2008-08-14,Drama,106,Germany,"English, Spanish, German",Tom Schreiber,"Oliver Keidel, Tom Schreiber",2Pilots Filmproduction,"August Diehl, Marleyda Soto, Andrés Parra, Hernán Méndez, Victor Villegas, David Steven Bravo","Marc, an unexperienced medical doctor from Germany arrives at the Hospital Universitario del Valle in Cali, Colombia for his internship and soon finds himself in-between a raging gang war ...",6.4,375,,,$ 426155,,,12.0
tt1249431,The People's Agency,The People's Agency,2009,2009,"Action, Comedy",90,USA,English,Justin Price,Justin Price,Urban Zebra Productions,"Brandon Alter, Christina Marie Austin, Christopher Beranger, Katherine Castro, Jennifer George, Keeffe Griffith, Randy Harken, Dylan Hobbs, Alex Jay, Mohammad Kavianpour, Christiana Leucas, Jade Lind, Sandra Lindo, Ana Lopes, Peter Quinn","A group of former C.I.A. operatives use their expertise as love matchmakers in this comedy about love,drugs, and national security.",2.2,102,$ 200000,,,,,
